Hospital,Hospital type,Control type,REIMBURSEMENT SETTLEMENT: Subtotal,IPPS Interim payment,Urban (1) and Rural (2) Indicator,NUMBER OF BEDS: Adults & Pediatrics,Total Costs,BALANCE SHEET: Temporary Investments (G_C1THRU4_2),"ADJUSTED SALARIES, Subtotal Salaries",BALANCE SHEET: Accounts Receivable (G_C1THRU4_4),Total cost of charity care,Number of Interns & Residents,Cost of Uncompensated Care,Cost To Charge Ratio,NUMBER OF BEDS: Total Hospital,HAC reduction adjustment amount,BALANCE SHEET: Prepaid expenses (G_C1THRU4_8),TRIAL BALANCE OF EXPENSE ACCOUNTS: Interest Expense (A_C2_113),REIMBURSEMENT SETTLEMENT: Payment to cost ratio,State,Medicaid charges,BALANCE SHEET: Total Current Assets (G_C1THRU4_11),STATEMENT OF REVENUES AND EXPENSES: Net Income (G3_C1_29),Total discharges,REIMBURSEMENT SETTLEMENT: Interim payments,FTE Employees on Payroll,Total Salaries,IPPS Payment amount (unadjusted),Fiscal Year End Date,Net Revenue from Medicaid,Fiscal Year Begin Date,NUMBER OF BEDS: ICU,STATEMENT OF REVENUES AND EXPENSES: Net Patient Revenue (G3_C1_3),BALANCE SHEET: Total Assets (G_C1THRU4_36),"RECONCILIATION OF CAPITAL COST CENTERS: Depreciation, Total (A7_3_C9_3)",BALANCE SHEET: Total Current Liabilities (G_C1THRU4_45),BALANCE SHEET: Inventory (G_C1THRU4_7),Total Charges,BALANCE SHEET: Cash on Hand and in Banks (G_C1THRU4_1),Total Bad Debt expense,Total Inpatient Days,HVBP payment adjustment amount,Total Liabilities,"Donations, Land Improvements",BED DAYS: Total Hospital,Total Days Title XVIII,Report_Period_Begin_Yr,Beginning FFY,Financial Indicators: Total Net Assets,S-10 DATA: Medicaid Costs,Financial Indicators: Cash Reserves,Financial Indicators: Net Profit Margin,Financial Indicators: Operating Profit,Financial Indicators: Operating Profit Margin,Financial Indicators: LIQUIDITY current ratio,Financial Indicators: LIQUIDITY acid-test ratio,Financial Indicators: LIQUIDITY acid-test ratio (variation),Financial Indicators: LIQUIDITY cash ratio,Financial Indicators: SOLVENCY Debt-to-Equity Ratio,Financial Indicators: SOLVENCY Debt Ratio,Financial Indicators: SOLVENCY Equity Ratio,Financial Indicators: SOLVENCY Interest Coverage Ratio,Financial Indicators: SOLVENCY total assets less total liabilities,Financial Indicators: EFFICIENCY asset turnover ratio,Financial Indicators: EFFICIENCY Accounts Receivable Turnover Ratio,: General Ownership Type
INDIANA REGIONAL MEDICAL CENTER (390173),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,,2.0,122.0,176138748.0,,45623168.0,93759771.0,,849.23,,,134.0,,1285816.0,,,PA,,38067048.0,12625635.0,4636.0,,15.05,65078066.0,,2024-06-30,,2023-07-01 00:00:00,12.0,205131930.0,264830778.0,8586253.0,44626510.0,2900875.0,691022677.0,3525550.0,,20955.0,,122500176.0,,49044.0,,2023,2023,142330602.0,,3525550.0,0.06154885297476605,-7875446.0,-0.03839210209741604,0.8530142285381492,2.462907227116797,0.7591979968857077,0.07900124836111988,0.8606734903011231,0.4625601938155391,0.537439806184461,,142330602.0,0.7745773793709129,2.187845893949549,non-profit
INDIANA UNIVERSITY HEALTH (150056),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,112698817.0,223243208.0,2.0,944.0,2977536939.0,,660338037.0,2147668683.0,,8304.75,,,1274.0,,62721968.0,,,IN,,9143339503.0,1333517864.0,46659.0,111392396.0,740.4,771628560.0,239951692.0,2023-12-31,,2023-01-01 00:00:00,69.0,3924982044.0,12340690341.0,183594531.0,2980934943.0,99611210.0,12758048336.0,713991797.0,,338608.0,-332150.0,5188166144.0,,464895.0,50574.0,2023,2023,7152524197.0,,713991797.0,0.33975132855410334,-1324620230.0,-0.3374844050624146,3.0672724087692376,1.407336431092317,3.0128152733053457,0.2395194161068949,0.7253615648271535,0.4204113384778107,0.5795886615221894,,7152524197.0,0.31805206479898984,1.8275547225083786,non-profit
INDIANA UNIVERSITY HEALTH BEDFORD (151328),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,884328.0,,2.0,19.0,74185582.0,,,10033585.0,,260.19,,,25.0,,198445.0,,,IN,,151873987.0,24044000.0,1631.0,2080188.0,,20935026.0,,2023-12-31,,2023-01-01 00:00:00,6.0,98714928.0,171900864.0,2422411.0,14780323.0,1842096.0,359746288.0,139182409.0,,6735.0,,14895252.0,,9125.0,2728.0,2023,2023,157005612.0,,139182409.0,0.24357005051961342,15504979.0,0.15706822984260294,10.275417323423852,11.722341521223859,10.13735937976457,9.416736630180544,0.09487082538170674,0.08665024510871569,0.9133497548912843,,157005612.0,0.5742549845473726,9.838450364450992,non-profit
INDIANAPOLIS REHABILITATION HOSPITAL (153048),Rehabilitation,Proprietary-Other,46.0,,1.0,40.0,16668459.0,,8259741.0,2144535.0,,,,,40.0,,358078.0,,,IN,,4211533.0,2127916.0,896.0,44.0,,8259741.0,,2023-12-31,,2023-01-01 00:00:00,,19346461.0,5120997.0,302961.0,1556579.0,88064.0,36910496.0,1620856.0,,10795.0,,2569728.0,,14600.0,5833.0,2023,2023,2551269.0,,1620856.0,0.10998993562698625,2104968.0,0.10880377553289979,2.7056339575440758,3.78606354062338,2.419016959627491,1.0412937602267536,1.0072352229419947,0.5018022857658382,0.4981977142341618,,2551269.0,3.7778700124214093,9.021284800667743,for-profit
INDIANHEAD MEDICAL CENTER (521342),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,1332329.0,,2.0,25.0,13172667.0,,,2857205.0,,60.12,,,25.0,,54499.0,276083.0,,WI,,3468354.0,-1129469.0,168.0,1079867.0,,4955220.0,,2023-12-31,,2023-01-01 00:00:00,,11842738.0,9444559.0,477896.0,2853453.0,568317.0,16764362.0,102830.0,,1026.0,,9431806.0,,9125.0,560.0,2023,2023,12753.0,,102830.0,-0.095372286374992,-1969828.0,-0.1663321437998544,1.2154936492733541,0.6415265995269591,0.9972261677343205,0.03603704003535366,739.5754724378578,0.9986496987313013,0.001350301268698729,-5.403925631060225,12753.0,1.2539217553725908,4.144868149117757,non-profit
INFIRMARY LTAC HOSPITAL (012006),General Long Term,Voluntary Nonprofit-Other,257.0,,1.0,31.0,17200899.0,,,7447461.0,,72.52,,,31.0,,,,,AL,,6914096.0,522500.0,280.0,252.0,,5911534.0,,2024-03-31,,2023-04-01 00:00:00,,13608173.0,8112369.0,212579.0,1168043.0,,34846722.0,713461.0,,8014.0,,1947667.0,,11346.0,4092.0,2023,2023,6164702.0,,713461.0,0.03839604331896721,515747.0,0.0378997974232103,5.919384817168546,7.4341629546172525,,0.610817409975489,0.31593854820557427,0.2400860956891877,0.7599139043108123,,6164702.0,1.6774598147594124,1.8272231301379087,non-profit
INGALLS MEMORIAL HOSPITAL (140191),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,21154144.0,23949396.0,1.0,143.0,324733082.0,,111203042.0,82020225.0,,1360.19,,,165.0,,,2311135.0,,IL,,123465403.0,27641843.0,7969.0,21199998.0,2.83,133842928.0,27348569.0,2024-06-30,,2023-07-01 00:00:00,22.0,382569464.0,462849925.0,17991178.0,94034236.0,,1683196213.0,34063.0,,51748.0,-15529.0,182436388.0,,60390.0,9356.0,2023,2023,280413537.0,,34063.0,0.07225313466210152,2150193.0,0.0056203989140126455,1.312983528679916,1.1665552427096872,,0.0003622404078446493,0.6505976492853838,0.3941588366898839,0.6058411633101162,8.714926215906903,280413537.0,0.8265518547939702,4.664330828158542,non-profit
INLAND HOSPITAL (200041),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,3143759.0,3419537.0,2.0,33.0,67430032.0,,21632330.0,15763954.0,,345.5,,,33.0,,229292.0,,,ME,,-464041.0,-2603515.0,1050.0,3187470.0,,30604373.0,3086462.0,2023-09-30,,2022-10-01 00:00:00,,69337238.0,23532591.0,3372870.0,14085623.0,584597.0,158266587.0,-22020030.0,,6571.0,,29818266.0,,12045.0,1397.0,2022,2023,-6285675.0,,0.0,-0.03754858248031166,-15433252.0,-0.2225824455251592,0.0,0.9343171402500265,-0.05778154079517817,0.0,-4.743844694483886,1.2671050969270659,-0.26710509692706597,,-6285675.0,2.946434500136428,4.398467414964545,non-profit
INLAND NORTHWEST BEHAVIORAL HEALTH (504014),Psychiatric,Proprietary-Corporation,26683.0,,1.0,100.0,25695451.0,,,5658948.0,,168.86,,,100.0,,221678.0,,,WA,,5740459.0,994441.0,2374.0,26148.0,,15881495.0,,2024-03-31,,2023-04-01 00:00:00,,30043042.0,38366574.0,1635325.0,2221692.0,106329.0,61190500.0,-246496.0,,25704.0,,41909853.0,,36600.0,2098.0,2023,2023,-3543279.0,,0.0,0.033100542881110376,809062.0,0.026930095827180218,2.583823050179773,2.9947386946525443,2.436184673663136,0.0,-11.827985603165882,1.0923532812703058,-0.09235328127030576,,-3543279.0,0.7830525081546243,5.30894470138266,for-profit
INNOVIS HEALTH (350070),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,40549560.0,41967806.0,2.0,84.0,361311931.0,72668.0,102776733.0,58294669.0,,1858.42,,,142.0,,13731374.0,8450812.0,,ND,,88775270.0,1325923.0,8685.0,40019226.0,,243613709.0,46549972.0,2024-06-30,,2023-07-01 00:00:00,58.0,582078769.0,318314423.0,20566291.0,94701758.0,12412089.0,1043037629.0,4264470.0,,42727.0,-42162.0,349794347.0,,51972.0,15050.0,2023,2023,-31479924.0,,4337138.0,0.002277909916346734,-11186531.0,-0.019218242608673466,0.9374194510729146,0.6786781508322158,0.6613584406743537,0.0450305262548558,-11.111664278477928,1.098895688430681,-0.098895688430681,1.1099241114344989,-31479924.0,1.8286283213751833,9.985111485923353,non-profit
INOVA ALEXANDRIA HOSPITAL (490040),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,21862122.0,49755777.0,1.0,251.0,391532371.0,,139737526.0,188193795.0,,1329.64,,,303.0,,3064611.0,,,VA,,2237837254.0,168074634.0,14000.0,21445564.0,2.03,134401729.0,56700128.0,2023-12-31,,2023-01-01 00:00:00,52.0,507155494.0,2335264132.0,23380281.0,1129934694.0,3887141.0,1428843302.0,148735.0,,69547.0,119714.0,1130628711.0,,110595.0,21711.0,2023,2023,1204635421.0,,148735.0,0.3314065133641242,166907776.0,0.3291057239340485,1.9805014094026925,0.3154316536102395,1.9743490609201526,0.00013163150117417318,0.9385650556924807,0.48415453117574797,0.5158454688242521,,1204635421.0,0.21717264743224343,2.694857681147245,non-profit
INOVA FAIR OAKS HOSPITAL (490101),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,23156503.0,31864459.0,1.0,162.0,323641284.0,,113133060.0,121446651.0,,1061.14,,,174.0,,2346657.0,,,VA,,2016075600.0,161560856.0,11264.0,22769022.0,3.94,109142909.0,36030200.0,2023-12-31,,2023-01-01 00:00:00,,440418975.0,2104057623.0,23012354.0,930209435.0,5328842.0,1065618728.0,910492.0,,47084.0,46168.0,930798230.0,,63510.0,11944.0,2023,2023,1173259393.0,,910492.0,0.36683445802942527,152777174.0,0.34689053531356134,2.167335144262432,0.30521943587897493,2.1590837777301193,0.0009788032304789511,0.7933439404392648,0.44238248032050215,0.5576175196794979,,1173259393.0,0.20931887519888517,3.626439851354979,non-profit
INOVA FAIRFAX HOSPITAL (490063),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,127000034.0,251914876.0,1.0,667.0,2132755833.0,,664205523.0,999246795.0,,11084.78,,,908.0,,52513483.0,,,VA,,10047498616.0,724471081.0,47350.0,123924842.0,219.06,729889632.0,271181198.0,2023-12-31,,2023-01-01 00:00:00,217.0,2663050880.0,11174275349.0,159395951.0,7274330108.0,25682809.0,6038741941.0,1214714.0,,292489.0,-54608.0,7296984534.0,,331420.0,65944.0,2023,2023,3877290815.0,,1214714.0,0.2720455273464396,611760835.0,0.22972179750467253,1.3812266513654896,0.237125971105297,1.3704770303228586,0.0001669863728983249,1.8819801975570924,0.6530163528369665,0.3469836471630336,,3877290815.0,0.23831978332611248,2.665058215172959,non-profit
INOVA LOUDOUN HOSPITAL CENTER (490043),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,20419754.0,48887800.0,1.0,166.0,411604127.0,,151624241.0,178520908.0,,1430.93,,,189.0,,1905507.0,,,VA,,2028201993.0,195484416.0,13616.0,20090524.0,0.8,152136629.0,55023070.0,2023-12-31,,2023-01-01 00:00:00,23.0,530668170.0,2569541832.0,42561697.0,1299221071.0,5533993.0,1405507446.0,7349.0,,59038.0,131481.0,1306309513.0,,68985.0,19241.0,2023,2023,1263232319.0,,7349.0,0.36837411220650373,172407316.0,0.32488723791366647,1.5610907475807094,0.28787454525512385,1.5553646243165034,5.65646614270467e-06,1.034100769392997,0.5083822713963118,0.4916177286036883,,1263232319.0,0.2065224871575471,2.9725827408406413,non-profit
INOVA MOUNT VERNON HOSPITAL (490122),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,18449353.0,23080989.0,1.0,88.0,253554939.0,,82127773.0,103090548.0,,736.0,,,108.0,,1870937.0,,,VA,,794410584.0,62978182.0,4037.0,18113506.0,0.39,99953660.0,26613128.0,2023-12-31,,2023-01-01 00:00:00,20.0,280904401.0,919839797.0,18782476.0,758438089.0,3083907.0,763731321.0,289797.0,,20902.0,18580.0,759221106.0,,39420.0,9051.0,2023,2023,160618691.0,,289797.0,0.22419791849398615,54928189.0,0.19554050703534545,1.0474297052346484,0.21934358178047675,1.040896747473346,0.0003820971074673967,4.726854024728667,0.8253840597853584,0.17461594021464152,,160618691.0,0.3053840483050985,2.7248317760421643,non-profit
INOVA SPECIALTY HOSPITAL (490147),General Short Term,Proprietary-Corporation,,2108828.0,1.0,32.0,13343281.0,,4134590.0,3505922.0,,39.89,,,32.0,,184514.0,,,VA,,3807058.0,-7194260.0,124.0,,,4154033.0,3736559.0,2024-03-31,,2023-08-08 00:00:00,,5453146.0,3001622.0,1330420.0,1981683.0,,34776397.0,,,4210.0,,10152866.0,,10048.0,2410.0,2023,2023,-7151244.0,,0.0,-1.319286151516941,-7229223.0,-1.3256976798347229,1.9211236105875662,-1.8788580211870416,,0.0,-1.4197342448390797,3.3824598833563986,-2.3824598833563986,,-7151244.0,1.8167330863113342,1.5554099606323244,for-profit
INSIGHT SURGICAL HOSPITAL (230264),General Short Term (Acute Care Hospitals),Proprietary-Corporation,762602.0,675477.0,1.0,13.0,25944146.0,,7405689.0,6653361.0,,87.29,,,13.0,952.0,370372.0,,,MI,,9478244.0,-1237315.0,261.0,747350.0,,6002547.0,721667.0,2023-12-31,,2023-01-01 00:00:00,,25103003.0,13401729.0,508789.0,9356879.0,1060221.0,246673638.0,298781.0,,540.0,,9949115.0,,4745.0,62.0,2023,2023,3452614.0,,298781.0,-0.04928952125767583,-9940665.0,-0.3959950528627989,1.0129706710966337,0.610762092787563,0.860078558245757,0.031931694318158864,2.8816181015311875,0.7423754800593266,0.2576245199406733,,3452614.0,1.8731167448618011,3.772980753637147,for-profit
INSIGHTS HOSPITAL AND MEDICAL CENTER (140158),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,3183152.0,7254040.0,1.0,37.0,105426851.0,,38138722.0,4109334.0,,488.61,,,52.0,,1369659.0,,,IL,,11862592.0,-40562891.0,2495.0,3073359.0,15.51,51496226.0,8688694.0,2023-12-31,,2023-01-01 00:00:00,15.0,102966905.0,40150812.0,2004174.0,13302573.0,1914323.0,309183307.0,4469276.0,,10697.0,-32210.0,61357138.0,,18980.0,3597.0,2023,2023,-21206326.0,,4469276.0,-0.39394105319568457,-51838842.0,-0.5034514924965454,0.8917516934505828,-2.4043680121131454,0.6448835123851604,0.3359707930187641,-2.8933412605276367,1.528166802703766,-0.528166802703766,,-21206326.0,2.5645036767874085,25.0568352438619,non-profit
INSPIRA MEDICAL CENTER  VINELAND (310032),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,20350326.0,74888649.0,1.0,244.0,519788735.0,12009000.0,225791865.0,213760000.0,,2882.39,,,280.0,,,,,NJ,,351483000.0,-29429570.0,14534.0,16612916.0,173.4,271179056.0,84677247.0,2023-12-31,,2023-01-01 00:00:00,12.0,537363766.0,1893331000.0,44078844.0,260111000.0,22551000.0,2435148758.0,16248000.0,,80397.0,14290.0,791961000.0,,102200.0,20959.0,2023,2023,1101370000.0,,28257000.0,-0.05476656943036237,-80264997.0,-0.14936808560330062,1.3512807993510463,0.7711262883922633,,0.06246563966921814,0.719068977727739,0.4182897760613437,0.5817102239386562,,1101370000.0,0.28381924027019045,2.513864923278443,non-profit
INSPIRA MEDICAL CENTER MULLICA HILL (310069),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,27160945.0,68548657.0,1.0,256.0,403554929.0,12009000.0,186568178.0,213760000.0,,2036.63,,,286.0,,,,,NJ,,351483000.0,43453998.0,14423.0,23965621.0,77.44,187402603.0,72454448.0,2023-12-31,,2023-01-01 00:00:00,30.0,479445034.0,1893331000.0,28835556.0,260111000.0,22551000.0,2081327334.0,16248000.0,,70176.0,32792.0,791961000.0,,104390.0,22576.0,2023,2023,1101370000.0,,28257000.0,0.09063395158661712,14092785.0,0.02939395342657778,1.3512807993510463,1.0646280703238233,,0.06246563966921814,0.719068977727739,0.4182897760613437,0.5817102239386562,,1101370000.0,0.2532283229926516,2.2429127713323354,non-profit
INSPIRE SPECIALTY HOSPITAL - MW CITY (372012),General Long Term,Proprietary-Corporation,,,1.0,31.0,8682722.0,,,6463255.0,,43.74,,,31.0,,135789.0,,,OK,,4903499.0,443051.0,189.0,,,3056947.0,,2023-12-31,,2023-01-01 00:00:00,,9543680.0,5329197.0,88310.0,1896649.0,,22333181.0,-460121.0,,6104.0,,1896649.0,,11315.0,2360.0,2023,2023,3432548.0,,0.0,0.04642349701582618,443051.0,0.04642349701582618,2.5853486860246675,3.6413200333851967,,0.0,0.552548427582076,0.35589770841648377,0.6441022915835163,,3432548.0,1.7908288997385535,1.4766058278684657,for-profit
INSTITUTE FOR ORTHOPAEDIC SURGERY (360263),General Short Term (Acute Care Hospitals),Proprietary-Other,5720359.0,3698589.0,1.0,12.0,36495925.0,,11308402.0,9391865.0,,175.06,,,12.0,,284126.0,,,OH,,10425391.0,24498430.0,581.0,5597654.0,,11308402.0,4228440.0,2023-12-31,,2023-01-01 00:00:00,,62610410.0,10425391.0,-4154.0,3553135.0,1443630.0,230290731.0,1164259.0,,1230.0,-30142.0,3803135.0,,4380.0,645.0,2023,2023,6622256.0,,1164259.0,0.39128365394828113,21270276.0,0.3397242726888388,2.934138725379137,9.865809770808033,2.4478763120455596,0.3276709159657598,0.5742959801010411,0.36479543069415815,0.6352045693058419,,6622256.0,6.005569479360534,6.666451231997053,for-profit
INTEGRIS BAPTIST MEDICAL CENTER (370028),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,65852074.0,129507643.0,1.0,367.0,924436851.0,51988342.0,263972894.0,1063805904.0,,2622.2,,,615.0,,889357.0,11652981.0,,OK,,1204320309.0,71440825.0,26292.0,63895653.0,43.72,295554718.0,144758548.0,2024-06-30,,2023-07-01 00:00:00,49.0,1081563901.0,2033868607.0,46116575.0,228936257.0,28161439.0,6011096168.0,6348042.0,,172340.0,-748243.0,1183941469.0,,224480.0,37999.0,2023,2023,849927138.0,,58336384.0,0.06605326318116456,-74661596.0,-0.06903114640842659,5.2605049317286605,4.986518020166636,5.133610238940877,0.027728425733805896,1.3929917237211455,0.5821130553494009,0.41788694465059906,-2.44958959428493,849927138.0,0.5317766827599203,1.0166928919394302,non-profit
INTEGRIS CANADIAN VALLEY HOSPITAL (370211),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,4097182.0,9170084.0,1.0,58.0,70104611.0,,26617413.0,69132898.0,,317.99,,,66.0,83076.0,19224.0,1847416.0,,OK,,86438714.0,11560512.0,3955.0,4013891.0,,26500064.0,10802239.0,2024-06-30,,2023-07-01 00:00:00,8.0,88411303.0,133029735.0,6016491.0,2916053.0,1218230.0,568801721.0,77163399.0,,16037.0,-47280.0,2927898.0,,24156.0,4383.0,2023,2023,130101837.0,,77163399.0,0.13075830360740187,8792279.0,0.09944745413377744,29.642367268358978,53.831388181216184,29.218008040320253,26.46159003282862,0.02250466302024621,0.022009350014866976,0.9779906499851331,8.015936854503805,130101837.0,0.6645980539613944,1.27886007324617,non-profit
INTEGRIS COMMUNITY HOSPITAL (370240),General Short Term (Acute Care Hospitals),Proprietary-Corporation,1399995.0,449855.0,1.0,32.0,35063731.0,,9537103.0,4445329.0,,130.58,,,32.0,,2337108.0,,,OK,,7414376.0,-2903199.0,415.0,1372080.0,,9448078.0,564425.0,2023-12-31,,2023-01-01 00:00:00,,30344410.0,63236567.0,266220.0,45994895.0,615018.0,288426892.0,2979.0,,1122.0,,99593709.0,,11680.0,216.0,2023,2023,-36357142.0,,2979.0,-0.09567492002645628,-9497625.0,-0.3129942220000323,0.16119997664958252,0.033593054185687345,0.09701620147192422,6.476805741158883e-05,-2.7393162256813257,1.5749385794456552,-0.5749385794456552,,-36357142.0,0.47985542921708574,6.826133678744588,for-profit
INTEGRIS GROVE HOSPITAL (370113),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,5509546.0,4367212.0,2.0,35.0,54710725.0,,15703491.0,30946286.0,,244.51,,,41.0,,33972.0,1888003.0,,OK,,-10779044.0,-7000952.0,1439.0,5398426.0,,19034368.0,4362839.0,2024-06-30,,2023-07-01 00:00:00,6.0,52653490.0,32991658.0,5279129.0,2131219.0,1689730.0,256497647.0,-17973833.0,,4956.0,-16072.0,2165395.0,,15006.0,1665.0,2023,2023,30826263.0,,0.0,-0.1329627342840902,-9910596.0,-0.18822296489748352,0.0,11.23551075698931,-0.8087868961378442,0.0,0.07024513480599319,0.06563462193988553,0.9343653780601144,-2.453103623246361,30826263.0,1.5959637433195992,1.701447792475,non-profit
INTEGRIS HEALTH EDMOND (370236),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,9578051.0,9779739.0,1.0,67.0,111453550.0,,34635710.0,105573922.0,,398.3,,,77.0,,16504.0,6115439.0,,OK,,28826442.0,387899.0,3852.0,9385578.0,,35766946.0,11193871.0,2024-06-30,,2023-07-01 00:00:00,10.0,130104039.0,194820864.0,9983826.0,71855877.0,3359353.0,772097004.0,5915797.0,,14640.0,-29131.0,71855877.0,,28182.0,4018.0,2023,2023,122964987.0,,5915797.0,0.002981452405178597,-3220509.0,-0.024753336058998137,0.4011702758843233,1.5368654536079214,0.35418933095757776,0.08232864515730565,0.5843604651460663,0.3688305016448341,0.6311694983551659,1.1059413723201228,122964987.0,0.6678136844727267,1.2323501536676833,non-profit
INTEGRIS MIAMI HOSPITAL (370004),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,3041642.0,3199504.0,2.0,31.0,53883858.0,,15867733.0,21776769.0,,217.27,,,36.0,29733.0,15629.0,1119561.0,,OK,,-41005304.0,-11818440.0,1131.0,2976907.0,,20636811.0,3227346.0,2024-06-30,,2023-07-01 00:00:00,5.0,40986682.0,-32006360.0,3288903.0,1940071.0,726726.0,196387524.0,-33230565.0,,3857.0,43933.0,1940798.0,,13176.0,1066.0,2023,2023,-1940798.0,,0.0,-0.288348298113031,-14274157.0,-0.3482632968435942,0.0,5.13297142217991,-0.3826432125422214,0.0,-1.0,inf,-inf,-9.812108496098023,-1940798.0,inf,1.8821287032984553,non-profit
INTEGRIS SOUTHWEST MEDICAL CENTER (370106),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,16347314.0,35646092.0,1.0,157.0,259799442.0,12733668.0,83601283.0,261197964.0,,1047.59,,,177.0,,169532.0,4263729.0,,OK,,89846389.0,14026172.0,8461.0,15652923.0,26.35,91766557.0,38982096.0,2024-06-30,,2023-07-01 00:00:00,20.0,288952787.0,251691544.0,12776286.0,14671829.0,3325678.0,1866464418.0,43582145.0,,50490.0,-43239.0,14998474.0,,64782.0,11502.0,2023,2023,236693070.0,,56315813.0,0.04854139717987908,-16167555.0,-0.05595223762281967,6.1237347436369385,21.729143721617802,5.885508821020202,2.9704643504228407,0.06336676439238377,0.0595906948705436,0.9404093051294564,-0.7953763008859146,236693070.0,1.148043285077547,1.1062597218407109,non-profit
INTENSIVE SPECIALTY HOSPITAL (192010),General Long Term,Proprietary-Corporation,425288.0,,1.0,205.0,59588044.0,,20659616.0,6673163.0,,,,,205.0,,30557.0,,,LA,,6849761.0,-16056220.0,1377.0,416781.0,,22938897.0,,2024-08-31,,2023-09-01 00:00:00,,51105438.0,12714913.0,1162215.0,10231196.0,,192639889.0,146041.0,,31048.0,,15078756.0,,75030.0,19701.0,2023,2023,-2363843.0,,146041.0,-0.3141783072087162,-18945427.0,-0.37071254530682235,0.6694975836647055,-0.9028285647152102,,0.014274088777108757,-6.378916027841105,1.1859110636462868,-0.18591106364628684,,-2363843.0,4.0193305294342165,7.658353017901706,for-profit
INTERMOUNTAIN (134002),Psychiatric,Proprietary-Corporation,176101.0,,1.0,150.0,21743304.0,,,9628710.0,,222.2,,,150.0,,88964.0,,,ID,,9790943.0,27356873.0,4272.0,172576.0,,16350580.0,,2023-09-30,,2022-10-01 00:00:00,,51523916.0,43875297.0,305348.0,-77835478.0,137110.0,136117170.0,-63841.0,,34272.0,,-77835478.0,,54750.0,3792.0,2022,2023,43875297.0,,0.0,0.5309548482300919,27303932.0,0.5299273448081858,inf,inf,inf,,0.0,0.0,1.0,,43875297.0,1.1743263185204194,5.351071535023903,for-profit
INTERMOUNTAIN MEDICAL CENTER (460010),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,46968020.0,115359789.0,2.0,342.0,939520419.0,,285192612.0,382185402.0,,3719.59,,,486.0,,1686549.0,,,UT,,272579570.0,120845355.0,27262.0,46259051.0,73.98,341076140.0,125733255.0,2023-12-31,,2023-01-01 00:00:00,24.0,1332292261.0,566640430.0,17383813.0,19581478.0,21718942.0,3954239148.0,11970.0,,135310.0,30961.0,20046865.0,,177390.0,23435.0,2023,2023,546593565.0,,11970.0,0.09070483897376629,101897327.0,0.07648271327757866,13.920275578789303,25.69552053220906,12.724988328255916,0.0006112919566132852,0.03667599892069714,0.035378458610868975,0.964621541389131,,546593565.0,2.3512128511550086,3.4859841690133417,non-profit
INTL FALLS MEMORIAL HOSPITAL (241322),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,5014109.0,,2.0,18.0,28441554.0,,,6944277.0,,167.15,,,18.0,,508824.0,248724.0,,MN,,6913588.0,1195388.0,271.0,4898712.0,,13676327.0,,2023-12-31,,2023-01-01 00:00:00,,32063456.0,38165353.0,1558754.0,5151022.0,1148409.0,54689018.0,1445474.0,,1476.0,,11848133.0,,6570.0,950.0,2023,2023,26317220.0,,1445474.0,0.03728194490325684,-1515090.0,-0.0472528600784644,1.3421779211969973,1.8608227648804452,1.020448951683763,0.28061887524456314,0.4502045808789834,0.31044211748807876,0.6895578825119212,0.17555201749730626,26317220.0,0.8401194664700206,4.61724899510777,non-profit
