Hospital,Hospital type,Control type,REIMBURSEMENT SETTLEMENT: Subtotal,IPPS Interim payment,Urban (1) and Rural (2) Indicator,NUMBER OF BEDS: Adults & Pediatrics,Total Costs,BALANCE SHEET: Temporary Investments (G_C1THRU4_2),"ADJUSTED SALARIES, Subtotal Salaries",BALANCE SHEET: Accounts Receivable (G_C1THRU4_4),Total cost of charity care,Number of Interns & Residents,Cost of Uncompensated Care,Cost To Charge Ratio,NUMBER OF BEDS: Total Hospital,HAC reduction adjustment amount,BALANCE SHEET: Prepaid expenses (G_C1THRU4_8),TRIAL BALANCE OF EXPENSE ACCOUNTS: Interest Expense (A_C2_113),REIMBURSEMENT SETTLEMENT: Payment to cost ratio,State,Medicaid charges,BALANCE SHEET: Total Current Assets (G_C1THRU4_11),STATEMENT OF REVENUES AND EXPENSES: Net Income (G3_C1_29),Total discharges,REIMBURSEMENT SETTLEMENT: Interim payments,FTE Employees on Payroll,Total Salaries,IPPS Payment amount (unadjusted),Fiscal Year End Date,Net Revenue from Medicaid,Fiscal Year Begin Date,NUMBER OF BEDS: ICU,STATEMENT OF REVENUES AND EXPENSES: Net Patient Revenue (G3_C1_3),BALANCE SHEET: Total Assets (G_C1THRU4_36),"RECONCILIATION OF CAPITAL COST CENTERS: Depreciation, Total (A7_3_C9_3)",BALANCE SHEET: Total Current Liabilities (G_C1THRU4_45),BALANCE SHEET: Inventory (G_C1THRU4_7),Total Charges,BALANCE SHEET: Cash on Hand and in Banks (G_C1THRU4_1),Total Bad Debt expense,Total Inpatient Days,HVBP payment adjustment amount,Total Liabilities,"Donations, Land Improvements",BED DAYS: Total Hospital,Total Days Title XVIII,Report_Period_Begin_Yr,Beginning FFY,Financial Indicators: Total Net Assets,S-10 DATA: Medicaid Costs,Financial Indicators: Cash Reserves,Financial Indicators: Net Profit Margin,Financial Indicators: Operating Profit,Financial Indicators: Operating Profit Margin,Financial Indicators: LIQUIDITY current ratio,Financial Indicators: LIQUIDITY acid-test ratio,Financial Indicators: LIQUIDITY acid-test ratio (variation),Financial Indicators: LIQUIDITY cash ratio,Financial Indicators: SOLVENCY Debt-to-Equity Ratio,Financial Indicators: SOLVENCY Debt Ratio,Financial Indicators: SOLVENCY Equity Ratio,Financial Indicators: SOLVENCY Interest Coverage Ratio,Financial Indicators: SOLVENCY total assets less total liabilities,Financial Indicators: EFFICIENCY asset turnover ratio,Financial Indicators: EFFICIENCY Accounts Receivable Turnover Ratio,: General Ownership Type
SOUTH OAKS HOSPITAL (334027),Psychiatric,Voluntary Nonprofit-Other,247259.0,,1.0,197.0,106574745.0,69658.0,46229174.0,16362616.0,,777.7,,0.568585,197.0,,,1657076.0,,NY,,19104033.0,-8430340.0,5520.0,242318.0,,62438040.0,,2015-12-31,,2015-01-01 00:00:00,,101658749.0,98651238.0,2794567.0,20424681.0,,187438511.0,3357446.0,,52048.0,,101128521.0,,71905.0,9575.0,2015,2015,-2477283.0,,3427104.0,-0.08292783536024037,-9408213.0,-0.09254700743956627,0.9353405813290303,0.550782506713324,,0.16438180846006847,-40.82235295684829,1.0251115247028122,-0.02511152470281214,-3.9911542982941035,-2477283.0,1.030486297597198,6.212866512298523,non-profit
SOUTH PENINSULA HOSPITAL (021313),General Short Term (Critical Access Hospitals),Governmental-City,7357462.0,,2.0,21.0,55659787.0,,,18262937.0,1215316.0,281.06,2564023.0,0.739651,21.0,,516228.0,717878.0,,AK,24109332.0,26502815.0,902981.0,728.0,6406841.0,,28348530.0,,2016-06-30,16877076.0,2015-07-01 00:00:00,,61662085.0,69583146.0,3115128.0,11179955.0,1885611.0,75251457.0,13131506.0,1902297.0,3873.0,,26527116.0,,7686.0,2358.0,2015,2015,43056030.0,17832491.523132,13131506.0,0.014644023146476478,-3894979.0,-0.06316651472294522,2.370565445030861,2.8888688729069125,2.15573103827341,1.1745580371298454,0.6161068728352336,0.38122904072201624,0.6187709592779838,-1.0863280390261298,43056030.0,0.8861640863435523,3.376350966988497,govt
SOUTH PIKE HOSPITAL ASSOCIATION (250049),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,162077.0,1710546.0,2.0,37.0,3770403.0,,1814409.0,1558218.0,102229.0,42.16,322170.0,0.733964,37.0,,74755.0,,,MS,216204.0,1830124.0,1153869.0,617.0,158851.0,,1718467.0,2184170.0,2015-09-30,36998.0,2014-10-01 00:00:00,,4111591.0,4038696.0,108191.0,405839.0,,5137038.0,197151.0,308449.0,3828.0,-680.0,1899876.0,,13505.0,2714.0,2014,2015,2138820.0,158685.95265599998,197151.0,0.2806380790307207,117347.0,0.028540533336122196,4.509482824469802,7.168453500033264,,0.4857862354283349,0.8882823238982243,0.47041817457912155,0.5295818254208784,,2138820.0,1.0180491425945404,2.6386494059239465,non-profit
SOUTH POINTE HOSPITAL (360144),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,7756946.0,24265682.0,1.0,131.0,101719365.0,-45069175.0,44826810.0,25829918.0,2010082.0,778.72,6426811.0,0.2387,156.0,,159702.0,,,OH,86027693.0,-21852961.0,-2659132.0,6980.0,7998044.0,51.09,46713994.0,26862128.0,2015-12-31,15056228.0,2015-01-01 00:00:00,25.0,114448684.0,49991877.0,8271004.0,13819167.0,2356712.0,426138269.0,-2872.0,18091415.0,33947.0,41539.0,30580668.0,,57033.0,13022.0,2015,2015,19411209.0,20534810.3191,0.0,-0.0232342732748242,-8379967.0,-0.073220300200219,0.0,1.6767136543034757,-0.18209592517407164,0.0,1.5754128452277238,0.6117127388515539,0.3882872611484462,,19411209.0,2.2893456070873275,4.430857426647657,non-profit
SOUTH SHORE HOSPITAL (220100),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,33082360.0,101859491.0,1.0,334.0,444571528.0,1100093.0,221570630.0,75473060.0,3131088.0,2837.0,9903413.0,0.442179,368.0,,3335202.0,6702056.0,,MA,128256187.0,150837986.0,50044891.0,23812.0,33131653.0,,249871751.0,112390960.0,2015-09-30,46550356.0,2014-10-01 00:00:00,34.0,522156885.0,520501227.0,14166307.0,74737837.0,6095503.0,1005410653.0,66085321.0,15765830.0,111898.0,640861.0,294151337.0,,134320.0,50694.0,2014,2015,226349890.0,56712192.511473,67185414.0,0.09584263357936953,-6366762.0,-0.012193197452524254,2.018227875660892,2.563671624588226,1.892044065979592,0.8842284397392983,1.2995426549577735,0.5651309194704357,0.43486908052956424,1.1637540778531246,226349890.0,1.003180891636976,6.918453882749686,non-profit
SOUTH SHORE HOSPITAL CORPORATION (140181),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,797012.0,13762013.0,1.0,114.0,41893201.0,,20449519.0,7629836.0,1145923.0,415.58,1561017.0,0.353234,122.0,,202454.0,,,IL,51786866.0,12462878.0,93734.0,3271.0,914717.0,,21649407.0,14243709.0,2015-12-31,10320757.0,2015-01-01 00:00:00,8.0,43829902.0,32606206.0,1401911.0,9890002.0,465333.0,118598929.0,994280.0,1179462.0,21689.0,-30035.0,14771782.0,,44530.0,10773.0,2015,2015,17834424.0,18292881.824644,994280.0,0.0021385856623635617,-2030393.0,-0.04632437918752362,1.260149189049709,0.8814813182039801,1.1926277669104617,0.10053385226817953,0.8282735680165505,0.45303590365588686,0.5469640963441131,,17834424.0,1.3442196249388842,5.744540511748877,non-profit
SOUTH SUBURBAN HOSPITAL (140250),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,11442170.0,31162539.0,1.0,223.0,187616380.0,81893000.0,68777247.0,518635000.0,3779361.0,1032.76,6813589.0,0.215697,243.0,,,1546653.0,,IL,187314076.0,921582000.0,16060947.0,10260.0,11494474.0,,70812285.0,35133677.0,2015-12-31,22911666.0,2015-01-01 00:00:00,20.0,224064920.0,7307848000.0,10626392.0,1190760000.0,,869816370.0,120549000.0,12917761.0,43562.0,53102.0,3629394000.0,,88695.0,15756.0,2015,2015,3678454000.0,40403084.250972,202442000.0,0.07167988188423248,13867892.0,0.061892294429667975,0.7739443716617959,0.5502745700225067,,0.10123702509321778,0.9866628752187739,0.49664333467253285,0.5033566653274671,15.83696149039248,3678454000.0,0.03066086213068471,0.4320281508189767,non-profit
SOUTH SUNFLOWER COUNTY HOSPITAL (250095),General Short Term (Acute Care Hospitals),Governmental-County,1107330.0,2857140.0,2.0,44.0,21008080.0,,6638233.0,6885808.0,44034.0,152.71,1971429.0,0.511026,48.0,,69161.0,2539.0,,MS,8693217.0,10268470.0,1108386.0,1008.0,1083181.0,,10350505.0,2698432.0,2015-09-30,8571445.0,2014-10-01 00:00:00,4.0,23721672.0,29146859.0,799315.0,4235617.0,497508.0,41109611.0,4353259.0,3779928.0,5584.0,-4691.0,22499081.0,,17520.0,3100.0,2014,2015,6647778.0,4442459.910642,4353259.0,0.046724615364380724,-832751.0,-0.035105071851596295,2.4243150407602956,2.9151486076290656,2.2905283929118236,1.0277744659160637,3.3844513159133776,0.7719212900436373,0.2280787099563627,-13.168964159117763,6647778.0,0.8138671820521038,3.4450092131526175,govt
SOUTH TEXAS HEALTH SYSTEM (450119),General Short Term (Acute Care Hospitals),Proprietary-Corporation,8599015.0,51562885.0,1.0,575.0,275286394.0,,117551994.0,205170784.0,38084847.0,1986.75,40910687.0,0.094428,762.0,,1626571.0,2839881.0,,TX,671345758.0,106604313.0,21268999.0,23843.0,9040808.0,18.0,117704835.0,56319658.0,2015-12-31,41948765.0,2015-01-01 00:00:00,81.0,490197411.0,250573440.0,14440973.0,19297151.0,9363350.0,2915309611.0,842712.0,19702926.0,117202.0,-6186.0,937162.0,,247105.0,26173.0,2015,2015,249636278.0,63393837.236424,842712.0,0.04338864001058545,16369592.0,0.03339387690074928,5.524355020075244,11.778033710779379,4.954844992403283,0.04367028065438261,0.0037541098093122507,0.00374006917892016,0.9962599308210799,10.849245091607711,249636278.0,1.9563023559081123,2.389216444189247,for-profit
SOUTH TEXAS MEDICAL CENTER (450165),General Short Term (Acute Care Hospitals),Proprietary-Corporation,1914234.0,3720311.0,1.0,61.0,30616933.0,,10626072.0,13589375.0,1196054.0,194.38,3843329.0,0.136637,67.0,,320887.0,,,TX,38608174.0,7772156.0,210731.0,1551.0,2021784.0,,12947067.0,3591338.0,2016-06-30,3683770.0,2015-07-01 00:00:00,6.0,42564420.0,27324364.0,2008087.0,-28197778.0,655366.0,224074184.0,-162554.0,18873301.0,5542.0,8180.0,-28197778.0,,24522.0,1939.0,2015,2015,27324364.0,5275305.070838001,0.0,0.004950872113375444,-312303.0,-0.007337184437142571,inf,inf,inf,,0.0,0.0,1.0,,27324364.0,1.557746046714939,3.132183783286575,for-profit
SOUTH TEXAS REHABILITATION HOSPITAL (453092),Rehabilitation,Proprietary-Corporation,102.0,,1.0,40.0,12649824.0,,,3463088.0,,123.05,,,40.0,,40723.0,,,TX,,2408253.0,1049282.0,819.0,100.0,,7037257.0,,2015-12-31,,2015-01-01 00:00:00,,16066530.0,237463975.0,490051.0,195188441.0,47967.0,25755995.0,5924.0,,11729.0,,222523774.0,,14600.0,9542.0,2015,2015,14940201.0,,5924.0,0.06530856382803256,956194.0,0.05951465562258932,0.012338092295127251,0.02314836870898518,0.011883710880195,3.0350157876408265e-05,14.894295866568328,0.9370843472151934,0.06291565278480662,,14940201.0,0.06765881014162253,4.639365213936233,for-profit
SOUTH TEXAS SURGICAL HOSPITAL (670061),General Short Term (Acute Care Hospitals),Proprietary-Other,3092363.0,2837132.0,1.0,33.0,34378396.0,,10058237.0,15731374.0,4214.0,174.84,310953.0,0.227068,33.0,,142256.0,70075.0,,TX,7963679.0,6217748.0,-117912.0,944.0,3033094.0,,9790435.0,3166156.0,2015-12-31,758805.0,2015-01-01 00:00:00,,35523035.0,16393151.0,2105131.0,6835742.0,1011486.0,151401474.0,967022.0,1451437.0,2972.0,15386.0,8413960.0,,12045.0,854.0,2015,2015,7979191.0,1808296.6631719999,967022.0,-0.003319310976666267,-705116.0,-0.01984954269813939,0.9095937207694498,2.4487152967446693,0.7408129212600476,0.14146554975304804,1.0544878547211114,0.5132606903944215,0.4867393096055786,19.978808419550482,7979191.0,2.1669436827611728,2.258101231335546,for-profit
SOUTH TX SPINE & SURGICAL HOSPITAL (450856),General Short Term (Acute Care Hospitals),Proprietary-Other,2211687.0,4728262.0,1.0,30.0,28054271.0,,6425139.0,14193145.0,1116.0,98.51,168091.0,0.289164,30.0,,108078.0,50749.0,,TX,99987.0,8012883.0,3627586.0,1063.0,2167454.0,,6425139.0,5143727.0,2015-12-31,11937.0,2015-01-01 00:00:00,,32407020.0,12567542.0,1150982.0,4882082.0,607326.0,97018539.0,2029420.0,576342.0,2609.0,54220.0,5735468.0,,10950.0,912.0,2015,2015,6832074.0,28912.640868,2029420.0,0.11193827757072387,2969716.0,0.09163804632453092,1.6412839849883718,4.098388966019006,1.4947473229658985,0.41568740549626165,0.8394914926272754,0.4563715004891171,0.5436284995108829,81.1976196575302,6832074.0,2.578628342757876,2.2832867556838177,for-profit
SOUTHAMPTON HOSPITAL (330340),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,11075741.0,26071137.0,1.0,86.0,114638887.0,9040008.0,55588037.0,24342326.0,4179301.0,855.9,5730103.0,0.239942,94.0,,838534.0,,,NY,71658500.0,45667200.0,358066.0,4861.0,10463826.0,49.59,67133234.0,32198474.0,2015-12-31,11562953.0,2015-01-01 00:00:00,8.0,135585277.0,118717318.0,6954634.0,41791887.0,3088612.0,477778482.0,6714787.0,6400000.0,20000.0,-16333.0,92946112.0,,34310.0,9418.0,2015,2015,25771206.0,17193883.807,15754795.0,0.0026408914590335644,-9188150.0,-0.06776657616003542,1.0927288351444864,0.7517052053667737,0.9987597353524621,0.16067202229944774,3.606587600130161,0.7829195737053292,0.21708042629467084,,25771206.0,1.1420850747318938,5.5699392490265724,non-profit
SOUTHAMPTON MEMORIAL HOSPITAL (490092),General Short Term (Acute Care Hospitals),Proprietary-Corporation,2526250.0,5544559.0,2.0,55.0,34637119.0,,13170954.0,8957589.0,891345.0,264.98,2051227.0,0.185943,63.0,,292344.0,,,VA,23346776.0,8241653.0,-9713931.0,1869.0,2554189.0,,16377904.0,5661001.0,2015-12-31,2525932.0,2015-01-01 00:00:00,8.0,37279821.0,32515316.0,2145128.0,118012220.0,910912.0,186278024.0,-232358.0,6042489.0,6598.0,19283.0,118012220.0,,22995.0,2607.0,2015,2015,-85496904.0,4341169.569768,0.0,-0.26056806978767416,-10852186.0,-0.291100807592397,0.06983728464730178,-0.0064090142529307555,0.05964125579537441,0.0,-1.3803098647876184,3.62943481773328,-2.62943481773328,,-85496904.0,1.14653109937483,4.161814189063597,for-profit
SOUTHCOAST HOSPITALS GROUP (220074),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,65536068.0,168597246.0,2.0,761.0,622868123.0,38416915.0,307326937.0,98598763.0,9061132.0,4367.3,15877667.0,0.371135,835.0,,6901718.0,5975403.0,,MA,362743514.0,244788541.0,87156931.0,34418.0,66984268.0,,316042528.0,185132052.0,2015-09-30,129569417.0,2014-10-01 00:00:00,58.0,743512008.0,927644031.0,47387225.0,129795697.0,10692423.0,1678279284.0,65753717.0,18783389.0,155359.0,257985.0,429966897.0,,304775.0,73955.0,2014,2015,497677134.0,134626814.06839,104170632.0,0.11722329977487062,1752371.0,0.002356883252919837,1.8859526675988343,1.9377330436462774,1.7504000922311007,0.5065939666705592,0.8639474623722616,0.4635041919436444,0.5364958080563557,8.223645501399654,497677134.0,0.8015057318899517,7.540784340266013,non-profit
SOUTHEAST ALABAMA MEDICAL CENTER (010001),General Short Term (Acute Care Hospitals),Governmental-County,31126518.0,70348911.0,1.0,368.0,238867113.0,,101363781.0,246020717.0,4286307.0,2379.5,20350620.0,0.1685,400.0,,4230185.0,4811377.0,,AL,137688484.0,64631457.0,605488.0,18484.0,31882642.0,,139432336.0,75649340.0,2015-09-30,8612038.0,2014-10-01 00:00:00,32.0,299070211.0,391583329.0,20756178.0,37199604.0,7816526.0,1417605510.0,8339540.0,90985897.0,89693.0,-64262.0,152831940.0,,146000.0,43444.0,2014,2015,238751389.0,23200509.554,8339540.0,0.0020245680704053803,-21630817.0,-0.07232688580943289,1.7374232532152762,6.853990838182041,1.4135834886844494,0.2241835692659524,0.6401300559554022,0.3902922537338151,0.6097077462661848,-0.18178558861631502,238751389.0,0.7637460250510307,1.2156301902006081,govt
SOUTHEAST COLORADO HOSPITAL (061311),General Short Term (Critical Access Hospitals),Governmental-Hospital District,1361252.0,,2.0,15.0,13028806.0,1705396.0,,5248651.0,,103.89,359654.0,0.648321,15.0,,54679.0,7576.0,,CO,5560720.0,6511974.0,678204.0,155.0,1486999.0,,7411288.0,,2015-12-31,402263.0,2015-01-01 00:00:00,,14287196.0,10728271.0,684904.0,1359515.0,223651.0,20096229.0,1774777.0,639181.0,1846.0,,1359515.0,,5475.0,1624.0,2015,2015,9368756.0,3605131.5511200004,3480173.0,0.04746935647834607,-118531.0,-0.008296309506777956,4.789924348021169,5.664984939482094,4.585196926845235,1.3054486342555984,0.14511158151626535,0.12672265642804884,0.8732773435719512,74.75884371700106,9368756.0,1.3317333240370233,2.7220701090623094,govt
SOUTHEAST HEALTH CENTER OF REYNOLDS (260229),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,133115.0,195821.0,2.0,8.0,3317782.0,,808668.0,1911267.0,1885.0,37.76,310077.0,0.591101,8.0,,,89642.0,,MO,1267063.0,1632795.0,-1062866.0,66.0,130453.0,,1330762.0,184776.0,2015-07-01,806703.0,2015-01-01 00:00:00,,2370137.0,3057613.0,198496.0,1661807.0,29580.0,5612882.0,142718.0,529419.0,181.0,,2350480.0,,1456.0,119.0,2015,2015,707133.0,748962.206363,142718.0,-0.4484407441426382,-1073065.0,-0.45274387092391705,0.9825418956593636,0.5950889603907072,,0.0858812124392303,3.3239574450633755,0.768730378893601,0.231269621106399,-9.756241493942571,707133.0,0.775159250042435,1.2400868115234553,non-profit
SOUTHEAST HEALTH CENTER OF REYNOLDS (261339),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,431798.0,,2.0,8.0,3155970.0,,,2000633.0,7197.0,41.18,400382.0,0.599081,8.0,,,87716.0,,MO,1164947.0,1004378.0,609536.0,57.0,109830.0,,1304551.0,,2015-12-31,894309.0,2015-07-02 00:00:00,,2974190.0,2076007.0,197255.0,7016074.0,27136.0,5268018.0,188358.0,670521.0,129.0,,7710514.0,,1464.0,58.0,2015,2015,-5634507.0,697897.6137069999,188358.0,0.20494184971370355,-731849.0,-0.24606666016629739,0.14315384928950292,0.39887364357901584,,0.026846638162596345,-1.368445189614637,3.7141079004068867,-2.7141079004068867,-6.094600756988463,-5634507.0,1.432649311876116,1.4866244833510194,non-profit
SOUTHEAST MICHIGAN SURGICAL HOSPITAL (230264),General Short Term (Acute Care Hospitals),Proprietary-Corporation,1517685.0,1080890.0,1.0,13.0,12033383.0,,2968619.0,21409856.0,,55.23,195449.0,0.237134,13.0,,114981.0,9271.0,,MI,12378209.0,8399430.0,1625322.0,78.0,1604265.0,6.55,3320622.0,1221840.0,2015-12-31,1574897.0,2015-01-01 00:00:00,,16122078.0,14595691.0,854171.0,2809156.0,419375.0,50745139.0,79728.0,773392.0,157.0,,5085961.0,,4745.0,56.0,2015,2015,9509730.0,2935294.213006,79728.0,0.10081343112221638,1250984.0,0.07759446393944999,2.9900190662248733,8.29416522257931,2.799799655127732,0.028381478280309104,0.5348165510482422,0.34845633550340305,0.651543664496597,227.0688167403732,9509730.0,1.1045779196065468,0.7530213187795378,for-profit
SOUTHEAST MISSOURI HOSPITAL (260110),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,22811824.0,41995805.0,1.0,170.0,210752251.0,1106404.0,55020523.0,152552088.0,4269424.0,1698.34,13089932.0,0.252935,196.0,458145.0,3191679.0,6445015.0,,MO,97086430.0,109496698.0,5578641.0,8160.0,22905715.0,,116593911.0,46538639.0,2015-12-31,22040843.0,2015-01-01 00:00:00,,289964487.0,286367570.0,24032697.0,48076711.0,7145680.0,833226171.0,21294494.0,34237349.0,35431.0,12815.0,165198773.0,,71540.0,18783.0,2015,2015,121168797.0,24556556.172050003,22400898.0,0.019239049090863325,-18323225.0,-0.06319127279886519,2.2775413650904697,3.73206110126793,2.062523349402999,0.442927429041475,1.3633771819984315,0.5768766798558929,0.4231233201441071,0.8858741213170179,121168797.0,1.0125604900024119,1.900757248239041,non-profit
SOUTHEAST REGIONAL MEDICAL CENTER (192040),General Long Term,Voluntary Nonprofit-Other,,,2.0,14.0,2336927.0,,851170.0,,,,,,14.0,,,,,LA,,,-2336927.0,62.0,,,851170.0,,2016-08-31,,2015-09-01 00:00:00,,,,,,,3829684.0,,,1562.0,,,,5110.0,1470.0,2015,2015,,,0.0,,,,,,,,,,,,,,,non-profit
SOUTHEAST REHABILITATION HOSPITAL (043034),Rehabilitation,Proprietary-Partnership,,,2.0,15.0,3364995.0,,,445686.0,,39.19,,,15.0,,71487.0,21305.0,,AR,,488954.0,-179769.0,208.0,,,2534519.0,,2015-10-31,,2014-11-01 00:00:00,,3271020.0,719474.0,20765.0,391977.0,,4836781.0,49167.0,,2545.0,,391977.0,,5475.0,2213.0,2014,2015,327497.0,,49167.0,-0.05495808646844104,-643697.0,-0.19678785210729374,1.247404822221712,0.8038328779494716,,0.12543338001974605,1.1968872997309898,0.544810514347982,0.455189485652018,-29.238770241727295,327497.0,4.546404734569977,7.339292685881989,for-profit
SOUTHEASTERN OHIO REG MED CTR (360203),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,6935415.0,13511679.0,2.0,78.0,78486820.0,,32602084.0,28537090.0,1129941.0,633.81,2569322.0,0.359449,90.0,,1214936.0,,,OH,50875634.0,26928704.0,7833041.0,3473.0,7009672.0,,31301622.0,14957365.0,2015-12-31,11766067.0,2015-01-01 00:00:00,12.0,92719206.0,65787553.0,6412135.0,12316027.0,2366607.0,218353402.0,10796018.0,4026449.0,12333.0,-13507.0,47748525.0,,32850.0,5077.0,2015,2015,18039028.0,18287195.765666,10796018.0,0.08448132094660085,5497319.0,0.05928997062377778,2.1864765317581716,3.8594482620085193,1.895673093279188,0.8765828460752806,2.646956643118465,0.7257987692595893,0.27420123074041075,,18039028.0,1.4093730770013593,3.2490771133286542,non-profit
SOUTHEASTERN REGIONAL MEDICAL CENTER (110233),General Short Term (Acute Care Hospitals),Proprietary-Corporation,10347879.0,6056125.0,1.0,45.0,272670407.0,,60240043.0,,37318098.0,1027.65,46248975.0,0.259537,50.0,51436.0,,917185.0,,GA,15863758.0,,-562849647.0,1912.0,10134907.0,,66391987.0,7108137.0,2016-06-30,3805746.0,2015-07-01 00:00:00,5.0,,,2772824.0,,,1050603198.0,,34377474.0,12884.0,15371.0,,,18300.0,1908.0,2015,2015,,4117232.1600460005,0.0,,,,,,,,,,,,,,,for-profit
SOUTHEASTHEALTH CENTER OF RIPLEY COU (260080),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,704568.0,1152712.0,2.0,21.0,10711075.0,,2415366.0,4405231.0,8567.0,64.5,1019391.0,0.413209,21.0,,,311427.0,,MO,4544437.0,1880889.0,-1096580.0,281.0,690514.0,,3985624.0,1038917.0,2015-12-31,1364636.0,2015-01-01 00:00:00,,8792210.0,6664258.0,806519.0,1769239.0,126077.0,25921702.0,441381.0,2459792.0,920.0,-3772.0,3112172.0,,7665.0,546.0,2015,2015,3552086.0,1877802.268333,441381.0,-0.12472177074933379,-986884.0,-0.11224527166662307,1.063106228157982,2.3606499743675107,,0.2494750567899532,0.8761533363775539,0.4669945251219266,0.5330054748780735,-0.5791565920745472,3552086.0,1.3193081660403905,1.9958567439482742,non-profit
SOUTHEASTHEALTH CENTER OF STODDARD C (260160),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,1819327.0,2404201.0,2.0,44.0,18356390.0,,4547238.0,11149612.0,113902.0,119.34,2150355.0,0.358193,48.0,5904.0,,965165.0,,MO,7760141.0,3842726.0,1251127.0,788.0,1855944.0,,8632149.0,2223354.0,2015-12-31,2220267.0,2015-01-01 00:00:00,4.0,20079631.0,10529826.0,1080956.0,2794326.0,313476.0,51247148.0,981067.0,5690263.0,2365.0,-4985.0,14918630.0,,17520.0,1624.0,2015,2015,-4388804.0,2779628.185213,981067.0,0.06230826652143159,-1119643.0,-0.055760138221663536,1.3751888648640138,4.794862517830776,,0.3510925353734675,-3.3992472664534574,1.4167973905741653,-0.41679739057416526,-0.04008330181885999,-4388804.0,1.9069290413725735,1.8009264358257489,non-profit
SOUTHERN COOS GENERAL HOSPITAL (381304),General Short Term (Critical Access Hospitals),Governmental-County,5167753.0,,2.0,19.0,14542565.0,3728643.0,,3140378.0,63783.0,103.48,385373.0,0.824978,19.0,,251942.0,228831.0,,OR,3121910.0,8051171.0,94707.0,198.0,4341135.0,,7800529.0,,2016-06-30,1458042.0,2015-07-01 00:00:00,,15572855.0,14838266.0,497261.0,1722497.0,221489.0,17627817.0,725715.0,455099.0,903.0,,7156865.0,,6954.0,691.0,2015,2015,7681401.0,2575507.06798,4454358.0,0.006081543814541393,-1761593.0,-0.11311946332255711,4.674127734329871,2.2994524809041756,4.399276167099275,0.4213156829881271,0.9317134986182859,0.48232488890548264,0.5176751110945174,-5.525177969768082,7681401.0,1.0495063911106595,4.958910997338537,govt
SOUTHERN CRESCENT HOSPITAL (112015),General Long Term,Voluntary Nonprofit-Church,933.0,,1.0,30.0,10729422.0,,3518101.0,1178447.0,,51.47,-19061.0,0.419995,30.0,,74466.0,,,GA,,3328165.0,-1055488.0,206.0,914.0,,3518101.0,,2016-06-30,,2015-07-01 00:00:00,,7979326.0,3725785.0,177888.0,1709571.0,84639.0,25546559.0,1990613.0,,5859.0,,1709571.0,,10980.0,4010.0,2015,2015,2016214.0,,1990613.0,-0.13227783900544984,-1061939.0,-0.1330863032792494,1.9467837252737674,1.2363171813279472,1.8537165171847205,1.164393289310593,0.8479114816185187,0.4588485379591147,0.5411514620408854,,2016214.0,2.1416496120951694,6.771052071073201,non-profit
SOUTHERN CRESCENT HOSPITAL (114032),Psychiatric,Proprietary-Corporation,783160.0,,1.0,172.0,20822319.0,,,6255670.0,,280.4,,,172.0,,61457.0,,,GA,,6291900.0,9364765.0,6309.0,880580.0,,12028966.0,,2015-12-31,,2015-01-01 00:00:00,,35048078.0,15236742.0,649534.0,-84514873.0,149576.0,70054680.0,-174803.0,,49121.0,,-84514873.0,,62780.0,14164.0,2015,2015,15236742.0,,0.0,0.2671976762891249,9337250.0,0.26641261184136833,inf,inf,inf,,0.0,0.0,1.0,,15236742.0,2.300234393940647,5.602609792396338,for-profit
SOUTHERN HILLS HOSPITAL & MEDICAL CT (290047),General Short Term (Acute Care Hospitals),Proprietary-Corporation,4984985.0,27193014.0,1.0,89.0,125168240.0,,48689464.0,37720831.0,4267637.0,590.15,5456672.0,0.123095,120.0,191278.0,985451.0,,,NV,163787853.0,28966828.0,11748585.0,8368.0,4946255.0,,50178330.0,30059821.0,2016-01-31,10476163.0,2015-02-01 00:00:00,22.0,154916081.0,106796654.0,6066676.0,10318119.0,6012362.0,1016839083.0,322453.0,8376623.0,35991.0,-59791.0,67325620.0,,43800.0,11561.0,2015,2015,39471034.0,20161465.765035,322453.0,0.07583838245946849,11058962.0,0.07138679166561153,2.8073748713307145,4.825673070837815,2.1291686013700755,0.0312511418021056,1.7056968915483695,0.6304094508429074,0.3695905491570925,,39471034.0,1.4505705487739344,4.106910608623654,for-profit
