Hospital,Hospital type,Control type,REIMBURSEMENT SETTLEMENT: Subtotal,IPPS Interim payment,Urban (1) and Rural (2) Indicator,NUMBER OF BEDS: Adults & Pediatrics,Total Costs,BALANCE SHEET: Temporary Investments (G_C1THRU4_2),"ADJUSTED SALARIES, Subtotal Salaries",BALANCE SHEET: Accounts Receivable (G_C1THRU4_4),Total cost of charity care,Number of Interns & Residents,Cost of Uncompensated Care,Cost To Charge Ratio,NUMBER OF BEDS: Total Hospital,HAC reduction adjustment amount,BALANCE SHEET: Prepaid expenses (G_C1THRU4_8),TRIAL BALANCE OF EXPENSE ACCOUNTS: Interest Expense (A_C2_113),REIMBURSEMENT SETTLEMENT: Payment to cost ratio,State,Medicaid charges,BALANCE SHEET: Total Current Assets (G_C1THRU4_11),STATEMENT OF REVENUES AND EXPENSES: Net Income (G3_C1_29),Total discharges,REIMBURSEMENT SETTLEMENT: Interim payments,FTE Employees on Payroll,Total Salaries,IPPS Payment amount (unadjusted),Fiscal Year End Date,Net Revenue from Medicaid,Fiscal Year Begin Date,NUMBER OF BEDS: ICU,STATEMENT OF REVENUES AND EXPENSES: Net Patient Revenue (G3_C1_3),BALANCE SHEET: Total Assets (G_C1THRU4_36),"RECONCILIATION OF CAPITAL COST CENTERS: Depreciation, Total (A7_3_C9_3)",BALANCE SHEET: Total Current Liabilities (G_C1THRU4_45),BALANCE SHEET: Inventory (G_C1THRU4_7),Total Charges,BALANCE SHEET: Cash on Hand and in Banks (G_C1THRU4_1),Total Bad Debt expense,Total Inpatient Days,HVBP payment adjustment amount,Total Liabilities,"Donations, Land Improvements",BED DAYS: Total Hospital,Total Days Title XVIII,Report_Period_Begin_Yr,Beginning FFY,Financial Indicators: Total Net Assets,S-10 DATA: Medicaid Costs,Financial Indicators: Cash Reserves,Financial Indicators: Net Profit Margin,Financial Indicators: Operating Profit,Financial Indicators: Operating Profit Margin,Financial Indicators: LIQUIDITY current ratio,Financial Indicators: LIQUIDITY acid-test ratio,Financial Indicators: LIQUIDITY acid-test ratio (variation),Financial Indicators: LIQUIDITY cash ratio,Financial Indicators: SOLVENCY Debt-to-Equity Ratio,Financial Indicators: SOLVENCY Debt Ratio,Financial Indicators: SOLVENCY Equity Ratio,Financial Indicators: SOLVENCY Interest Coverage Ratio,Financial Indicators: SOLVENCY total assets less total liabilities,Financial Indicators: EFFICIENCY asset turnover ratio,Financial Indicators: EFFICIENCY Accounts Receivable Turnover Ratio,: General Ownership Type
FORT ATKINSON MEMORIAL HOSPITAL (520071),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,9740878.0,7326698.0,2.0,45.0,81589197.0,,35188901.0,40549437.0,229198.0,620.63,521832.0,0.357613,49.0,,1763702.0,1415704.0,,WI,31456723.0,35193051.0,9033078.0,1696.0,9574320.0,,38564380.0,7409578.0,2018-09-30,4298390.0,2017-10-01 00:00:00,4.0,110414413.0,204073380.0,6005920.0,14087851.0,2349971.0,228149203.0,14338557.0,825401.0,5367.0,80698.0,61886880.0,,21358.0,2355.0,2017,2018,142186500.0,11249333.082199,14338557.0,0.08181067810413482,-10482687.0,-0.09493948041004394,2.498113516390825,4.5373188572196,2.206112060668444,1.0177959008794173,0.4352514479222711,0.30325797514599895,0.696742024854001,-3.162219644784503,142186500.0,0.5410525027811075,2.722957978430132,non-profit
FORT BELKNAP HEALTH CENTER (271315),General Short Term (Critical Access Hospitals),Governmental- Federal,1188228.0,,2.0,6.0,9786401.0,,,,,136.0,,,6.0,,,,,MT,,,-24122692.0,13.0,976773.0,,7518198.0,,2018-09-30,,2017-10-01 00:00:00,,,,610248.0,,,57154.0,,,18.0,,,,2190.0,4.0,2017,2018,,,0.0,,,,,,,,,,,,,,,govt
FORT DEFIANCE INDIAN HOSPITAL (030071),General Short Term (Acute Care Hospitals),Governmental- Federal,8077043.0,7310733.0,2.0,56.0,88117075.0,,48557028.0,,,34.0,,,56.0,78427.0,,,,AZ,,,-155747975.0,2555.0,6885336.0,,72536765.0,6674144.0,2018-09-30,,2017-10-01 00:00:00,,,,7376268.0,,,1657627.0,,,9583.0,77417.0,,,20440.0,2108.0,2017,2018,,,0.0,,,,,,,,,,,,,,,govt
FORT DUNCAN MEDICAL CENTER (450092),General Short Term (Acute Care Hospitals),Proprietary-Corporation,3989869.0,11327477.0,2.0,76.0,50397803.0,,20460485.0,22862998.0,4853354.0,333.9,7158409.0,0.114237,86.0,,415679.0,116854.0,,TX,73243296.0,4634993.0,13715663.0,4130.0,3909943.0,,21434486.0,11774868.0,2018-12-31,9194300.0,2018-01-01 00:00:00,10.0,86631664.0,36656472.0,3495243.0,12748153.0,1978609.0,441167942.0,183024.0,18099279.0,15760.0,-14969.0,-79060164.0,,31390.0,5928.0,2018,2018,36656472.0,8367094.4051520005,183024.0,0.15832159243761035,13164968.0,0.15196485201992657,0.36358153216391426,2.8836871506013457,0.1757670307220191,0.014356903309836334,0.0,0.0,1.0,142.57287726564772,36656472.0,2.3633388395915462,3.7891646581082674,for-profit
FORT HAMILTON HOSPITAL (360132),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,6978820.0,15594029.0,1.0,122.0,114536909.0,,45807499.0,101108866.0,2335515.0,710.3,4408912.0,0.163282,138.0,,341940.0,3205924.0,,OH,194437786.0,16102504.0,-7592251.0,6355.0,7019451.0,,48246969.0,17844058.0,2018-12-31,19602600.0,2018-01-01 00:00:00,16.0,118271668.0,87609876.0,5089184.0,7259849.0,1501775.0,701466536.0,198938.0,11958263.0,27259.0,54292.0,99826122.0,,50370.0,8163.0,2018,2018,-12216246.0,31748190.573652003,198938.0,-0.06419331973909423,-12797191.0,-0.10820166161857124,2.218021889986968,12.90874686236587,1.9640613737282966,0.02740249831642504,-8.171587409094414,1.139439142682955,-0.13943914268295507,-2.4043012248574827,-12216246.0,1.3499809998589656,1.1697457669043583,non-profit
FORT LOGAN HOSPITAL (181315),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,602407.0,,2.0,25.0,16983564.0,,,8565083.0,232100.0,172.87,940202.0,0.351967,25.0,,134978.0,329960.0,,KY,17617812.0,5896462.0,1728058.0,898.0,712517.0,,11295140.0,,2018-09-30,5396169.0,2017-10-01 00:00:00,,24791174.0,14926711.0,1283064.0,27306366.0,396084.0,48253353.0,1536451.0,2012734.0,5008.0,,27306366.0,,9125.0,1592.0,2017,2018,-12379655.0,6200888.436203999,1536451.0,0.06970456501979293,4144804.0,0.16718869384725388,0.21593726532486968,0.4332173677009969,0.19648897989575032,0.05626713565620559,-2.2057453135810325,1.8293625434296945,-0.8293625434296946,16.450078797429992,-12379655.0,1.6608597835115855,2.894446440273842,non-profit
FORT LOUDOUN MEDICAL CENTER (440110),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,2884494.0,5332646.0,1.0,25.0,28787634.0,,11284243.0,3693500.0,1758377.0,209.79,2473215.0,0.242348,30.0,,78653.0,4859.0,,TN,10921348.0,4342180.0,723746.0,2285.0,2899500.0,,13090822.0,6465125.0,2018-12-31,2440570.0,2018-01-01 00:00:00,5.0,31424906.0,21009212.0,2059999.0,3339393.0,600610.0,118786535.0,-33239.0,2829721.0,9594.0,30856.0,3601573.0,,10950.0,3411.0,2018,2018,17407639.0,2646766.845104,0.0,0.023030967857151266,530581.0,0.016884091872860336,1.3002902024409826,1.3227966879010646,1.0968810798848774,0.0,0.2068961218692552,0.17142827631993052,0.8285717236800695,533.1508540852027,17407639.0,1.4957679516966176,8.508164613510221,non-profit
FORT MADISON COMMUNITY HOSPITAL (160122),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,5740486.0,3924196.0,2.0,47.0,42748379.0,370000.0,18550753.0,9531933.0,,417.53,695207.0,0.319969,50.0,45624.0,,160544.0,,IA,18558031.0,11882715.0,-3679750.0,1048.0,5613924.0,,28551131.0,3837702.0,2018-09-30,5029958.0,2017-10-01 00:00:00,3.0,51629933.0,53143720.0,3621640.0,10304576.0,575041.0,133601642.0,410311.0,2172731.0,3702.0,44171.0,12703369.0,,18250.0,1568.0,2017,2018,40440351.0,5937994.621039,780311.0,-0.07127164003873489,-9696516.0,-0.18780802988839826,1.1531493387015632,0.6077391248315311,,0.039818329254886375,0.3141260816455327,0.23903800863018246,0.7609619913698176,-37.839321307554314,40440351.0,0.9715152232474505,5.416522860578227,non-profit
FORT SANDERS REGIONAL MEDICAL CENTER (440125),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,17621525.0,36881539.0,2.0,235.0,257671295.0,,75739600.0,31656970.0,12593661.0,1425.0,17783107.0,0.259447,280.0,,958810.0,8010.0,,TN,121663451.0,40097558.0,-2977124.0,16497.0,17835364.0,,98215731.0,41500515.0,2018-12-31,26250133.0,2018-01-01 00:00:00,45.0,275299908.0,175568387.0,9733282.0,29194296.0,6917447.0,993154155.0,44437.0,19253911.0,83737.0,87656.0,31830382.0,,102200.0,20649.0,2018,2018,143738005.0,31565217.371597,44437.0,-0.010814111859419873,-11334838.0,-0.041172690838676196,1.3734723385691507,0.983937992544845,1.1036848088407407,0.0015221124016828493,0.22144722267433725,0.18129905129218962,0.8187009487078104,-199.94456928838952,143738005.0,1.5680494233850881,8.696344217402991,non-profit
FORT WALTON BEACH MEDICAL CTR (100223),General Short Term (Acute Care Hospitals),Proprietary-Corporation,15157705.0,49474337.0,1.0,150.0,199557033.0,,56201796.0,21294694.0,18072259.0,760.64,20504649.0,0.065018,189.0,,1006032.0,,,FL,396379048.0,10981080.0,98136146.0,12160.0,15070396.0,,59172820.0,55676388.0,2019-05-31,15812855.0,2018-06-01 00:00:00,33.0,309686664.0,95051473.0,10110305.0,18367122.0,7472442.0,3069238064.0,24710.0,32613207.0,60963.0,-364856.0,-238039428.0,,68985.0,25596.0,2018,2018,95051473.0,25771772.942864,24710.0,0.31688851154404246,96050039.0,0.3101523254485379,0.5978661218671057,6.503770705067457,0.1362546619987606,0.001345338698136812,0.0,0.0,1.0,,95051473.0,3.258094316960243,14.542902753145924,for-profit
FORT WASHINGTON MEDICAL CENTER (210060),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,4250617.0,10369393.0,1.0,25.0,43194015.0,,21281971.0,9814520.0,,304.35,1324858.0,0.783515,29.0,,686865.0,,,MD,2368473.0,12643820.0,1389938.0,1735.0,6344858.0,,21089079.0,11751028.0,2018-12-31,2025755.0,2018-01-01 00:00:00,4.0,46897595.0,22960668.0,1029136.0,10319171.0,1200986.0,55128537.0,2781996.0,1690916.0,8349.0,,17285519.0,,10760.0,4369.0,2018,2018,5675149.0,1855734.1225949998,2781996.0,0.029637724493121662,771775.0,0.016456600812898826,1.2252747822475274,1.3553854277635287,1.0423287878454577,0.26959491222696086,3.045826462001262,0.75283171203904,0.24716828796096002,,5675149.0,2.0425187542453034,4.778389060290264,non-profit
FOSTORIA COMMUNITY HOSPITAL (361318),Critical Access Hospitals,Voluntary Nonprofit-Other,1753562.0,,2.0,21.0,25375886.0,,,5846260.0,303717.0,154.82,1753338.0,0.244109,25.0,,,269733.0,,OH,23505006.0,14810879.0,-49503399.0,442.0,3263533.0,,8815804.0,,2018-12-31,3102622.0,2018-01-01 00:00:00,4.0,34527853.0,72180802.0,2761178.0,16616178.0,909840.0,103952974.0,6918967.0,5418303.0,1140.0,,18063982.0,,9125.0,565.0,2018,2018,54116820.0,5737783.5096539995,6918967.0,-1.4337236375513995,1531171.0,0.044345966139278915,0.8913529332678068,1.6007332733195323,,0.4163994271125406,0.33379607301389846,0.2502602007664032,0.7497397992335968,15.913325399561788,54116820.0,0.47835230481368163,5.9059728783872085,non-profit
FOUNDATION SURGICAL SAN ANTONIO (670054),General Short Term (Acute Care Hospitals),Proprietary-Corporation,996013.0,3093519.0,1.0,20.0,32653398.0,,7295526.0,32438000.0,,135.72,9988.0,0.15988,20.0,,238000.0,329591.0,,TX,,11907000.0,-6138791.0,1216.0,976092.0,,6756880.0,3443389.0,2018-12-31,,2018-01-01 00:00:00,,33078521.0,14294000.0,3566953.0,8828000.0,850000.0,204236713.0,5000.0,62472.0,2145.0,,17994000.0,,7300.0,479.0,2018,2018,-3700000.0,,5000.0,-0.18558239045814653,-6325872.0,-0.1912380544462674,1.3487766198459448,2.979634005437245,1.2255323969188945,0.0005663797009515179,-4.863243243243243,1.2588498670770953,-0.2588498670770953,-8.370735244591023,-3700000.0,2.3141542605288934,1.0197460077686664,for-profit
FOUNDATIONS BEHAVORIAL HEALTH (394038),Psychiatric,Voluntary Nonprofit-Other,,,,,,,,,,,,,,,,,,PA,,,,,,,,,2019-06-30,,2018-07-01 00:00:00,,,,,,,,,,,,,,,,2018,2018,,,0.0,,,,,,,,,,,,,,,non-profit
FOUNTAIN VALLEY REG MEDICAL CENTER (050570),General Short Term (Acute Care Hospitals),Proprietary-Corporation,6624026.0,58679989.0,1.0,341.0,331470921.0,,142284395.0,132187575.0,3346228.0,1219.6,5656126.0,0.124643,400.0,,1056325.0,110162.0,,CA,1206436036.0,173685691.0,46880174.0,19041.0,6470288.0,2.82,138484462.0,61957755.0,2018-12-31,83330529.0,2018-01-01 00:00:00,36.0,394860031.0,284811959.0,12441339.0,72396244.0,5123680.0,2659366075.0,,12611057.0,90669.0,-296319.0,76958589.0,,146000.0,22958.0,2018,2018,207853370.0,150373806.835148,0.0,0.1187260556133624,46348473.0,0.11737949997780353,2.399098094094495,2.4734397685051173,2.313734480479402,0.0,0.37025422777605194,0.270208418460406,0.729791581539594,533.6668905793287,207853370.0,1.3863885224004937,2.9871191070719014,for-profit
FOUR COUNTY COUNSELING CENTER (154035),Psychiatric,Voluntary Nonprofit-Other,252245.0,,2.0,16.0,6079780.0,12474445.0,,3496991.0,,322.0,,,16.0,,308576.0,,,IN,,21914292.0,2914661.0,512.0,247199.0,,13423360.0,,2019-06-30,,2018-07-01 00:00:00,,21121128.0,26229202.0,635669.0,2648231.0,,9060486.0,5491110.0,,3144.0,,3230923.0,,5840.0,825.0,2018,2018,22998279.0,,17965555.0,0.13799741188065334,-2127491.0,-0.1007280955827738,8.275068149266435,4.494608665180643,,2.0735011409503175,0.1404854250181068,0.12318037735193012,0.8768196226480699,,22998279.0,0.8052524053152665,6.0398005027751,non-profit
FOUR WINDS  INC. (334002),Psychiatric,Proprietary-Corporation,33059.0,,1.0,175.0,49693783.0,,31330194.0,6640061.0,,511.8,,,175.0,,231461.0,,,NY,,12751980.0,5239118.0,4325.0,32398.0,,31330194.0,,2018-12-31,,2018-01-01 00:00:00,,54503954.0,23608978.0,2033759.0,6223879.0,,74097253.0,5851097.0,,57127.0,,35553704.0,,63875.0,629.0,2018,2018,-11944726.0,,5851097.0,0.09612363169101457,1702642.0,0.031238871220242114,2.0488798063072884,2.8487501122692134,,0.9401045553745502,-2.97651900931005,1.5059399860510692,-0.5059399860510693,,-11944726.0,2.3086113257422665,8.208351399181423,for-profit
FOUR WINDS OF SARATOGA  INC. (334049),Psychiatric,Proprietary-Corporation,88127.0,,1.0,88.0,29759164.0,,22258508.0,4698014.0,,322.6,,,88.0,,237996.0,,,NY,,12413732.0,4032755.0,2682.0,86364.0,,22311928.0,,2018-12-31,,2018-01-01 00:00:00,,35635578.0,18582843.0,1035696.0,3194707.0,,52801168.0,5583615.0,,31842.0,,12301325.0,,32120.0,1778.0,2018,2018,6281518.0,,5583615.0,0.11316653822761062,1521538.0,0.0426971606858741,3.8857184712087838,4.480656285537297,,1.7477706093234842,1.958336344813467,0.6619721750864493,0.33802782491355066,,6281518.0,1.9176601771860204,7.58524304099562,for-profit
FRANCES MAHON DEACONESS HOSPITAL (271316),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,5999952.0,,2.0,25.0,31788053.0,,,10420712.0,112560.0,197.35,1435363.0,0.746755,25.0,,682585.0,,,MT,5721164.0,14950478.0,1718184.0,496.0,6886323.0,,17779461.0,,2019-06-30,4473313.0,2018-07-01 00:00:00,,33969245.0,65256004.0,2466266.0,5130896.0,1257628.0,42568228.0,3816604.0,1810999.0,1749.0,,5895831.0,,9125.0,854.0,2018,2018,59360173.0,4272307.822819999,3816604.0,0.05058057663630734,-1122290.0,-0.03303841460120765,2.913814273374475,3.1177217390490863,2.5356711576301683,0.743847468356404,0.09932300904850799,0.09034924970275532,0.9096507502972446,,59360173.0,0.5205535570336179,3.2597815773048904,non-profit
FRANCISCAN HEALTH CRAWFORDSVILLE (150022),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,6681617.0,4269670.0,2.0,24.0,46593797.0,,11012203.0,10131241.0,4350452.0,149.59,5901254.0,0.227525,29.0,9209.0,329357.0,,,IN,30127528.0,8892379.0,6377859.0,856.0,6677586.0,,15053899.0,4054066.0,2018-12-31,6039492.0,2018-01-01 00:00:00,5.0,58519665.0,41492693.0,4938958.0,4514095.0,1309975.0,204785236.0,459.0,6637773.0,3031.0,14571.0,812655.0,,10585.0,1695.0,2018,2018,40680038.0,6854765.8082,459.0,0.10898659450630827,5623999.0,0.09610442916923738,1.9699140137724174,3.6573353019819033,1.6067555069177764,0.00010168151091193252,0.019976751250822333,0.019585496656001577,0.9804145033439984,,40680038.0,1.4103607350817167,5.776159603744497,non-profit
FRANCISCAN HEALTH CROWN POINT (150126),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,12720690.0,29964855.0,1.0,172.0,182711347.0,6380126.0,60354120.0,33320294.0,8930897.0,922.02,11865305.0,0.257369,214.0,,,8319230.0,,IN,87523941.0,131965914.0,26889412.0,7958.0,12584527.0,1.88,72527208.0,35091787.0,2018-12-31,20412384.0,2018-01-01 00:00:00,22.0,225497567.0,311759803.0,14449661.0,17673787.0,3529165.0,709921138.0,91929539.0,11201958.0,32558.0,-113868.0,9016659.0,,78110.0,14359.0,2018,2018,302743144.0,22525949.171229,98309665.0,0.11924479876982443,20893195.0,0.09265374912005148,7.466759331206153,8.608185953581991,,5.201462425681604,0.02978319799704531,0.028921813887597306,0.9710781861124027,4.248332598089005,302743144.0,0.7233054576955836,6.767574349734129,non-profit
FRANCISCAN HEALTH HAMMOND (150004),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,19219831.0,21492687.0,1.0,152.0,186374130.0,11952323.0,62915639.0,130807793.0,8250803.0,847.48,11301342.0,0.2307,180.0,234269.0,,146692.0,,IN,151997597.0,-114493554.0,57202934.0,4170.0,19351941.0,7.22,80478418.0,24056468.0,2018-12-31,28580175.0,2018-01-01 00:00:00,20.0,241924723.0,-61210614.0,9284593.0,-297975200.0,3768164.0,807862944.0,-268598532.0,12482498.0,22634.0,-15132.0,-360856579.0,,65625.0,9462.0,2018,2018,0.0,35065845.6279,11952323.0,0.2364493107221621,50964682.0,0.21066338887572064,,inf,,,,,,410.71956889264584,0.0,inf,1.8494672026153671,non-profit
FRANCISCAN HEALTH LAFAYETTE (150109),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,18551520.0,50723571.0,1.0,158.0,261050236.0,,97581689.0,66718405.0,14508264.0,1369.07,18573055.0,0.20183,188.0,,25878822.0,10008920.0,,IN,213356398.0,80741875.0,40979495.0,10089.0,18691654.0,,114229927.0,55470246.0,2018-12-31,53552987.0,2018-01-01 00:00:00,16.0,342865343.0,376561832.0,22008453.0,33828005.0,4931777.0,1293417024.0,-23875.0,19278750.0,45016.0,-6882.0,21586893.0,,69493.0,17296.0,2018,2018,354974939.0,43061721.808340006,0.0,0.11952066849754482,33255783.0,0.09699371394326081,2.386835256764329,3.1836905546159167,1.476033718216608,0.0,0.060812442311596535,0.05732629057317737,0.9426737094268226,5.521498423406322,354974939.0,0.9105153891433161,5.1389919018597645,non-profit
FRANCISCAN HEALTH MICHIGAN CITY (150015),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,17277823.0,23666087.0,2.0,135.0,187930020.0,6528966.0,49235505.0,33675566.0,11859345.0,710.69,15012211.0,0.254161,149.0,,,,,IN,144711197.0,200412878.0,3719338.0,5506.0,17353053.0,,61604708.0,26682951.0,2018-12-31,30601788.0,2018-01-01 00:00:00,14.0,200046897.0,507110511.0,27503801.0,30587857.0,3438178.0,739412507.0,155571915.0,12008848.0,21130.0,-116782.0,25126593.0,,54385.0,10367.0,2018,2018,481983918.0,36779942.540717006,162100881.0,0.018592330377411453,1352761.0,0.006762219360993137,6.55204050417785,6.308608641658028,,5.086067814427143,0.05213160037426809,0.049548554910548874,0.9504514450894511,,481983918.0,0.39448383076406,5.940416769832465,non-profit
FRANCISCAN HEALTH MUNSTER (150165),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,7784831.0,10460563.0,1.0,54.0,81406992.0,4315385.0,29175708.0,18105731.0,5307825.0,434.93,5786465.0,0.226155,63.0,37122.0,,-1071212.0,,IN,43626619.0,220942103.0,13823426.0,2616.0,7622278.0,,35171584.0,11973343.0,2018-12-31,8294650.0,2018-01-01 00:00:00,9.0,97905426.0,379103597.0,4097548.0,328551317.0,1875759.0,359961085.0,199704615.0,1912540.0,11457.0,-68142.0,329328027.0,,22995.0,5209.0,2018,2018,49775570.0,9866378.019945,204020000.0,0.14119162302608235,10540705.0,0.10766211261876334,0.672473648918595,0.705015502951096,,0.6078338593298045,6.616258276901701,0.8687019316253018,0.13129806837469812,inf,49775570.0,0.25825507005147197,5.4074274051680105,non-profit
FRANCISCAN HEALTH RENSSELAER (151324),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Church,4225896.0,,2.0,21.0,29682747.0,,,5352586.0,1573774.0,155.56,2719606.0,0.470229,25.0,,202331.0,,,IN,11598311.0,4991516.0,-7528743.0,412.0,6565997.0,,13410864.0,,2018-12-31,4171100.0,2018-01-01 00:00:00,4.0,28045929.0,27038945.0,2958052.0,27166095.0,947297.0,63123981.0,,2625235.0,1364.0,,48871200.0,,9125.0,946.0,2018,2018,-21832255.0,5453862.183219,0.0,-0.26844334519993973,-7902280.0,-0.28176210529521056,0.18374065172046258,-0.0801059187932605,0.14142216612288222,0.0,-2.238486129811144,1.8074373833742403,-0.8074373833742404,,-21832255.0,1.0372419855878252,5.239697036161586,non-profit
FRANCISCAN HEALTH- DYER (150090),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,11733604.0,21100174.0,1.0,96.0,146129511.0,,48589011.0,-74589046.0,6211203.0,822.8,8228983.0,0.248077,110.0,,,46656.0,,IN,88599464.0,193631477.0,13418674.0,4008.0,11664931.0,8.67,67347000.0,23205621.0,2018-12-31,16234817.0,2018-01-01 00:00:00,14.0,182106215.0,292293380.0,7573646.0,14450127.0,3921376.0,589048850.0,267910286.0,7881119.0,19174.0,-86913.0,67458970.0,,41756.0,8766.0,2018,2018,224834410.0,21979489.230728,267910286.0,0.07368597496796032,11611040.0,0.06375971297849445,13.399984443043303,19.468961068646664,,18.54034127174107,0.30003845941553164,0.23079198714661275,0.7692080128533872,411.1944015775034,224834410.0,0.6230254513461783,inf,non-profit
FRANCISCAN HOSPITAL FOR CHILDREN (223300),Childrens,Voluntary Nonprofit-Other,148048.0,,1.0,112.0,44616318.0,,,11040422.0,,549.01,,,112.0,,448905.0,263499.0,,MA,,18213456.0,801751.0,769.0,86447.0,,35009450.0,,2018-09-30,,2017-10-01 00:00:00,,59883726.0,46104094.0,2483039.0,7159807.0,249854.0,75611845.0,5410249.0,,23623.0,,18445317.0,,40880.0,,2017,2018,27658777.0,,5410249.0,0.013388462167501067,-3226732.0,-0.05388328708871589,2.54384734113643,2.4096210973284613,2.4462526713359733,0.7556417372702924,0.6668883804949148,0.40007980636166496,0.599920193638335,-2.822375037476423,27658777.0,1.2988808759586512,5.424043211391738,non-profit
FRANCISCAN SPECIALTY CARE (503026),Rehabilitation,Proprietary-Partnership,,,1.0,60.0,7442972.0,,2749251.0,2477261.0,,70.0,,,60.0,,251787.0,,,WA,,3864666.0,-2344175.0,259.0,,,2915675.0,,2018-12-31,,2018-06-20 00:00:00,,5345375.0,13309966.0,116905.0,2080130.0,116299.0,12185711.0,1012086.0,,3007.0,,2591110.0,,11700.0,1758.0,2018,2018,10718856.0,,1012086.0,-0.438542665388303,-2356636.0,-0.44087383953417675,1.8578963814761578,0.5505290534726195,1.680943017984453,0.4865493983549105,0.24173381935534913,0.1946744266664543,0.8053255733335457,,10718856.0,0.40160696127999124,2.1577762698399563,for-profit
FRANCISCAN ST. JAMES HEALTH (140172),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,22662147.0,57020638.0,1.0,161.0,241657271.0,13872159.0,79375454.0,63936440.0,8834260.0,1230.16,11975450.0,0.201299,192.0,582533.0,1351696.0,3590583.0,,IL,218194905.0,118750285.0,-26623752.0,10945.0,22596167.0,99.86,105591627.0,64264422.0,2018-12-31,44472950.0,2018-01-01 00:00:00,31.0,288972310.0,362518123.0,21013407.0,63252380.0,8138857.0,1200491999.0,596051.0,13551689.0,45101.0,-223750.0,65003564.0,,79893.0,19953.0,2018,2018,297514559.0,43922416.181595,14468210.0,-0.09213253685102216,-35289349.0,-0.12212017476691799,1.8774042178333843,0.5993251004942423,1.7273615949312895,0.009423376638159703,0.218488682431168,0.17931121198042835,0.8206887880195717,-3.9759398404103177,297514559.0,0.7971251412443179,4.519680951895351,non-profit
FRANKFORT REGIONAL MEDICAL CENTER (180127),General Short Term (Acute Care Hospitals),Proprietary-Corporation,4880091.0,14120703.0,2.0,101.0,85134155.0,,33303703.0,26170124.0,2850894.0,480.66,4028452.0,0.130738,115.0,,441906.0,,,KY,150350917.0,19908479.0,13136965.0,5739.0,4929631.0,,33538910.0,15964004.0,2019-07-31,18391513.0,2018-08-01 00:00:00,10.0,111786965.0,50428524.0,-854302.0,6603573.0,3876420.0,651181198.0,116157.0,7547270.0,26475.0,-20096.0,-65330440.0,,41975.0,8242.0,2018,2018,50428524.0,19656578.186745998,116157.0,0.11751786087045121,12735202.0,0.11392385507558954,3.014804106807027,5.96997776809615,2.360866306770592,0.017590022855808515,0.0,0.0,1.0,,50428524.0,2.216740767586218,4.271548923497649,for-profit
FRANKLIN COUNTY HOSPITAL (251330),General Short Term (Critical Access Hospitals),Governmental-County,1455761.0,,2.0,24.0,19209189.0,,,3812750.0,551781.0,166.32,703022.0,0.627517,24.0,,89547.0,,,MS,1623367.0,9165932.0,-1441875.0,132.0,1380900.0,,9687208.0,,2019-04-30,1132488.0,2018-05-01 00:00:00,,18854594.0,10791765.0,500541.0,27175035.0,168103.0,30611406.0,1955607.0,432115.0,5881.0,,27277001.0,,8760.0,5815.0,2018,2018,-16485236.0,1018690.389739,1955607.0,-0.07647340483703866,-2141220.0,-0.11356489564293985,0.33729237147256663,0.16244751846685754,0.32781124292940195,0.07196336637652904,-1.6546321205228727,2.5275755170725085,-1.5275755170725085,,-16485236.0,1.7471279257841512,4.9451430070159335,govt
