Hospital,Hospital type,Control type,HAC reduction adjustment amount,Total Liabilities,Total discharges,IPPS Payment amount (unadjusted),Total Inpatient Days,Number of Interns & Residents,Urban (1) and Rural (2) Indicator,Fiscal Year Begin Date,BALANCE SHEET: Total Assets (G_C1THRU4_36),"ADJUSTED SALARIES, Subtotal Salaries",BALANCE SHEET: Accounts Receivable (G_C1THRU4_4),Net Revenue from Medicaid,TRIAL BALANCE OF EXPENSE ACCOUNTS: Interest Expense (A_C2_113),NUMBER OF BEDS: Adults & Pediatrics,Cost To Charge Ratio,Total Salaries,Total Costs,STATEMENT OF REVENUES AND EXPENSES: Net Patient Revenue (G3_C1_3),REIMBURSEMENT SETTLEMENT: Subtotal,BALANCE SHEET: Inventory (G_C1THRU4_7),"Donations, Land Improvements",REIMBURSEMENT SETTLEMENT: Interim payments,BALANCE SHEET: Temporary Investments (G_C1THRU4_2),Total cost of charity care,BALANCE SHEET: Prepaid expenses (G_C1THRU4_8),BALANCE SHEET: Total Current Liabilities (G_C1THRU4_45),Total Bad Debt expense,BED DAYS: Total Hospital,NUMBER OF BEDS: Total Hospital,REIMBURSEMENT SETTLEMENT: Payment to cost ratio,"RECONCILIATION OF CAPITAL COST CENTERS: Depreciation, Total (A7_3_C9_3)",STATEMENT OF REVENUES AND EXPENSES: Net Income (G3_C1_29),BALANCE SHEET: Cash on Hand and in Banks (G_C1THRU4_1),State,HVBP payment adjustment amount,BALANCE SHEET: Total Current Assets (G_C1THRU4_11),Total Charges,IPPS Interim payment,Medicaid charges,FTE Employees on Payroll,Cost of Uncompensated Care,Total Days Title XVIII,Fiscal Year End Date,NUMBER OF BEDS: ICU,Report_Period_Begin_Yr,Beginning FFY,Financial Indicators: Total Net Assets,S-10 DATA: Medicaid Costs,Financial Indicators: Cash Reserves,Financial Indicators: Net Profit Margin,Financial Indicators: Operating Profit,Financial Indicators: Operating Profit Margin,Financial Indicators: LIQUIDITY current ratio,Financial Indicators: LIQUIDITY acid-test ratio,Financial Indicators: LIQUIDITY acid-test ratio (variation),Financial Indicators: LIQUIDITY cash ratio,Financial Indicators: SOLVENCY Debt-to-Equity Ratio,Financial Indicators: SOLVENCY Debt Ratio,Financial Indicators: SOLVENCY Equity Ratio,Financial Indicators: SOLVENCY Interest Coverage Ratio,Financial Indicators: SOLVENCY total assets less total liabilities,Financial Indicators: EFFICIENCY asset turnover ratio,Financial Indicators: EFFICIENCY Accounts Receivable Turnover Ratio,: General Ownership Type
SONORA REGIONAL MEDICAL CENTER (050335),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,,65497140.0,5029.0,33083172.0,20640.0,860.81,2.0,2011-01-01 00:00:00,110112769.0,53190262.0,88463106.0,15938528.0,2511882.0,78.0,0.237638,68403590.0,146902919.0,184302275.0,19612456.0,3008037.0,,19823134.0,1119898.0,761619.0,1462253.0,16357219.0,6549327.0,30660.0,84.0,,5938537.0,9485314.0,30571313.0,CA,,59573021.0,618179088.0,30293462.0,80676239.0,,2230881.0,12494.0,2011-12-31,6.0,2011,2011,44615629.0,19171740.083481997,31691211.0,0.05146607115945802,2920614.0,0.015846868954818925,3.642001797493816,7.858391943031392,3.3687102312440764,1.8689798675434988,1.4680313035595665,0.5948187534907964,0.4051812465092037,3.5268977603247285,44615629.0,1.6737593348506203,2.083380104243683,non-profit
SOUND SHORE MEDICAL CENTER OF WESTCH (330184),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,114773000.0,8877.0,49782906.0,48380.0,1072.09,1.0,2011-01-01 00:00:00,116850000.0,70188808.0,31191000.0,30334456.0,,170.0,0.420069,89024417.0,153272752.0,170761589.0,4649507.0,5393000.0,,4690283.0,,6644894.0,1354000.0,70772000.0,8967000.0,69904.0,192.0,,6243293.0,2507000.0,1606000.0,NY,,60441000.0,364875189.0,46695885.0,86699815.0,56.51,10379398.0,19961.0,2011-12-31,12.0,2011,2011,2077000.0,36419904.587235,1606000.0,0.01468128760502457,-10933362.0,-0.06402705704501262,0.8540241903577687,0.4988413496863166,0.7586898773526254,0.022692590289945178,55.259027443428025,0.9822250748823278,0.01777492511767223,,2077000.0,1.4613743175010698,5.474707094995352,non-profit
SOUTH AUSTIN MEDICAL CENTER (450713),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,-229127272.0,13556.0,53272659.0,65365.0,1017.92,1.0,2010-11-01 00:00:00,138316796.0,60116748.0,41409132.0,11103107.0,,194.0,0.164483,59493122.0,156513228.0,207267459.0,9486505.0,7167483.0,,9565733.0,,13507098.0,472795.0,12509122.0,15969271.0,82125.0,225.0,,10705758.0,27093080.0,7922.0,TX,,36676038.0,951543650.0,49329677.0,91993688.0,,15942037.0,30080.0,2011-10-31,20.0,2010,2011,138316796.0,15131397.783303998,7922.0,0.13071555048108155,26587344.0,0.12827553407696285,2.931943424966197,5.476813960244372,2.3211669052392327,0.0006332978445649503,0.0,0.0,1.0,,138316796.0,1.4984981216597875,5.005356282280923,for-profit
SOUTH BALDWIN REGIONAL MEDICAL CENTE (010083),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,12921645.0,5565.0,15027701.0,24289.0,519.43,2.0,2010-10-01 00:00:00,55967230.0,23521130.0,22774778.0,2611306.0,,86.0,0.130163,24709772.0,62453258.0,100270933.0,6273525.0,1820738.0,,6423735.0,,4751715.0,254170.0,12898728.0,19850993.0,40880.0,112.0,,6209278.0,4855521.0,-506066.0,AL,,15298732.0,479806730.0,13083241.0,41583502.0,,7299475.0,10995.0,2011-09-30,26.0,2010,2011,43045585.0,5412633.370826,0.0,0.04842401336786205,3945066.0,0.039344063947225866,1.1860651685964694,2.142094863927668,1.0252037255146398,0.0,0.3001851409383796,0.23087876602075894,0.769121233979241,,43045585.0,1.7916007813858217,4.402718349219474,for-profit
SOUTH BAY HOSPITAL (100259),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,1763195.0,6916.0,25282844.0,31604.0,384.45,1.0,2011-09-01 00:00:00,33500386.0,24461317.0,18655565.0,3574587.0,,104.0,0.113,23326571.0,62796594.0,71713458.0,4125912.0,2063277.0,,4147199.0,,1175516.0,132052.0,5274007.0,8486067.0,40992.0,112.0,,2787661.0,5227227.0,5531.0,FL,,10888247.0,555720714.0,22323634.0,39518734.0,,2116988.0,18295.0,2012-08-31,8.0,2011,2011,31737191.0,4465616.942,5531.0,0.07289046081141423,4653016.0,0.06488344210092337,2.0645112909406453,4.529445068995926,1.6482568187717612,0.0010487282250478621,0.055556113961062276,0.05263208011991265,0.9473679198800874,,31737191.0,2.1406755731113067,3.8440785899542576,for-profit
SOUTH BEACH P.C. (334043),Psychiatric,Governmental-State,,,527.0,,107460.0,892.58,1.0,2011-04-01 00:00:00,,62762908.0,,,,319.0,3.997642,62973799.0,99780055.0,,4219074.0,,,3949616.0,,,,,,116754.0,319.0,,3721455.0,-76765658.0,,NY,,,24959729.0,,,1.27,-1243303.0,2716.0,2012-03-31,,2011,2011,,,0.0,,,,,,,,,,,,,,,govt
SOUTH BIG HORN HOSPITAL (531301),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,521686.0,127.0,,773.0,44.07,2.0,2011-07-01 00:00:00,7492472.0,,2590419.0,239038.0,4.0,6.0,0.728954,3015976.0,5798751.0,4692105.0,529848.0,112362.0,,418989.0,1589244.0,73790.0,67200.0,521686.0,139570.0,2196.0,6.0,,300954.0,261396.0,1063235.0,WY,,4398417.0,7954888.0,,597317.0,,175530.0,641.0,2012-06-30,,2011,2011,6970786.0,435416.616418,2652479.0,0.055709750740872165,-1263340.0,-0.26924802407448256,8.431157822904966,7.567193675889328,8.086962272324731,2.03807462726621,0.07483890625820389,0.06962802129924543,0.9303719787007546,-240596.5,6970786.0,0.6262425805528535,1.811330522205095,non-profit
SOUTH CAMERON MEMORIAL HOSPITAL (190307),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,586142.0,42.0,37675.0,147.0,24.35,1.0,2011-06-30 00:00:00,1716432.0,1396793.0,2208163.0,1732088.0,1661.0,25.0,0.439787,2166664.0,3580929.0,3157258.0,4813.0,49339.0,,4813.0,,,,586142.0,326932.0,4975.0,25.0,,4198.0,1840.0,112111.0,LA,,1579846.0,8142419.0,33148.0,3850532.0,,144890.0,40.0,2011-12-31,,2011,2011,1130290.0,1693413.9166839998,112111.0,0.000582784175382563,-1123911.0,-0.35597692681434334,2.6953298006285165,3.961691876712469,,0.19126935111287027,0.5185766484707465,0.34148862291078236,0.6585113770892176,-674.1198073449729,1130290.0,1.83943086588924,1.4298120202177105,for-profit
SOUTH CAROLINA DEPT OF MENTAL HEALTH (424003),Psychiatric,Governmental-State,,,,,,,,2011-07-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,SC,,,,,,,,,2012-06-30,,2011,2011,,,0.0,,,,,,,,,,,,,,,govt
SOUTH CENTRAL KS REGIONAL MEDICAL CT (170150),General Short Term (Acute Care Hospitals),Governmental-City,,27162530.0,908.0,2895847.0,4512.0,173.65,2.0,2011-01-01 00:00:00,36759594.0,6767437.0,4625665.0,1423848.0,,33.0,0.573701,7559342.0,15356875.0,15087905.0,1448597.0,702316.0,,1193051.0,,249180.0,185764.0,2596887.0,1246950.0,13205.0,37.0,,2182542.0,-1789589.0,4011401.0,KS,,7489547.0,26768086.0,3113713.0,3810131.0,,916759.0,3010.0,2011-12-31,4.0,2011,2011,9597064.0,2185875.964831,4011401.0,-0.1186108343073475,-2374539.0,-0.15738029898783165,2.8840480929666943,2.636802063393594,2.542069408487932,1.5446960148824342,2.8302958071343487,0.7389235582961009,0.2610764417038991,,9597064.0,0.41044808601531346,3.2617807385532673,govt
SOUTH CENTRAL REGIONAL MEDICAL CENTER (250058),General Short Term (Acute Care Hospitals),Governmental-County,,50552474.0,7503.0,22846789.0,36825.0,1377.95,2.0,2010-10-01 00:00:00,145345854.0,36625087.0,61429829.0,14285467.0,1281014.0,236.0,0.410252,66049157.0,86574864.0,134537188.0,7570717.0,4767401.0,,7720725.0,16339777.0,5352720.0,1277282.0,16704073.0,9477589.0,91250.0,250.0,,6430868.0,3005902.0,12044726.0,MS,,70440496.0,211028421.0,20397790.0,35012576.0,,9014846.0,18588.0,2011-09-30,14.0,2010,2011,94793380.0,14363979.329152001,28384503.0,0.022342536251017824,-3452959.0,-0.025665461359278597,4.216965287448157,4.578551410784663,3.855096478565437,0.7210652156512966,0.5332911855237148,0.34780815970161766,0.6521918402983824,2.324649847698776,94793380.0,0.9256348516139993,2.1900954339299887,govt
SOUTH COUNTY HOSPITAL (410008),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,104737220.0,5366.0,14499665.0,19402.0,667.2,1.0,2010-10-01 00:00:00,104466448.0,38641892.0,7104439.0,4003869.0,3319200.0,85.0,0.355247,40229557.0,93333939.0,111471631.0,6127268.0,1873152.0,,6182176.0,14419359.0,515142.0,2462436.0,21089764.0,7540486.0,33945.0,93.0,,6102188.0,-73931.0,6511921.0,RI,,32626923.0,262729618.0,12989792.0,14856945.0,,3099754.0,7729.0,2011-09-30,8.0,2010,2011,-270772.0,5277885.140415,20931280.0,-0.0006632270411473571,-2780742.0,-0.024945737090722214,1.5470501708791051,0.6421327901061387,1.341472337006711,0.3087716391705474,-386.8096405832213,1.0025919518197843,-0.002591951819784281,1.000676669076886,-270772.0,1.067056774056298,15.690419891000541,non-profit
SOUTH DAKOTA HUMAN SERVICES CENTER (434003),Psychiatric,Governmental-State,,2025377.0,1274.0,,18384.0,122.08,2.0,2011-07-01 00:00:00,43743043.0,,16818.0,,,98.0,,23469959.0,9921267.0,39977396.0,,139743.0,,,,,,533313.0,,35868.0,98.0,,317281.0,-2704562.0,319038.0,SD,,2441679.0,8243606.0,,,,,6473.0,2012-06-30,,2011,2011,41717666.0,,319038.0,-0.06765228030359956,-2704562.0,-0.06765228030359956,4.578322673551929,-4.441493081923748,,0.598219057101552,0.04854962403697273,0.04630169419169124,0.9536983058083087,,41717666.0,0.9139143794820127,2377.060054703294,govt
SOUTH DAVIS COMMUNITY HOSPITAL (462003),General Long Term,Voluntary Nonprofit-Other,,7665640.0,106.0,,3222.0,15.88,1.0,2011-01-01 00:00:00,10773758.0,7213713.0,4273819.0,,,16.0,0.787008,14734955.0,25622034.0,28445113.0,,188347.0,,,,,203408.0,2039655.0,,5840.0,16.0,,772060.0,335265.0,803746.0,UT,,5450787.0,32556253.0,,,,-92946.0,599.0,2011-12-31,,2011,2011,3108118.0,,803746.0,0.011786383130205882,46708.0,0.0016420395306568126,2.6724063628407744,2.6537968430935623,2.4803371158357663,0.39405977971764833,2.4663284984675613,0.7115103197974189,0.28848968020258114,,3108118.0,2.6402220098131033,6.655666278801231,non-profit
SOUTH FLORIDA BAPTIST HOSPITAL (100132),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,6250412.0,6389.0,12943819.0,24017.0,579.0,1.0,2011-01-01 00:00:00,94616663.0,32386415.0,34951647.0,9673575.0,,130.0,0.206424,32680403.0,72533815.0,89626469.0,3004860.0,1805657.0,,3098935.0,,20824631.0,698711.0,5787063.0,8253789.0,53655.0,147.0,,2819442.0,1244935.0,3117743.0,FL,,-26113234.0,351382685.0,11439315.0,54565519.0,,22493154.0,6944.0,2011-12-31,17.0,2011,2011,88366251.0,11263632.694056,3117743.0,0.013890260476511688,1600073.0,0.01785268367539951,0.0,6.793484881709427,-0.4327528488976187,0.5387435733808323,0.07073302227113833,0.06606037247371534,0.9339396275262847,,88366251.0,0.9472588248012932,2.5642988726682896,non-profit
SOUTH FLORIDA STATE HOSPITAL (104001),Psychiatric,Governmental-State,,3749927.0,60.0,,16240.0,46.73,1.0,2011-07-01 00:00:00,40805595.0,8907680.0,2994057.0,,,47.0,0.998702,18042064.0,30343491.0,3596621.0,,,,,,,,3749927.0,,17155.0,47.0,,697212.0,-27724320.0,26600.0,FL,,3043386.0,30382932.0,,,,,,2012-06-30,,2011,2011,37055668.0,,26600.0,-7.70843522294954,-27724320.0,-7.70843522294954,0.8115853988624312,-6.587771708622594,,0.007093471419576967,0.10119712320393198,0.09189737338715438,0.9081026266128456,,37055668.0,0.0881403885913194,1.2012533495521294,govt
SOUTH FULTON MEDICAL CENTER (110219),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,25391916.0,6736.0,19003827.0,35537.0,507.5,1.0,2011-06-01 00:00:00,46407236.0,38315742.0,54604452.0,44576081.0,1366587.0,166.0,0.142818,38440867.0,99421539.0,94598918.0,2703821.0,1483207.0,,2910212.0,,3020639.0,591236.0,10483882.0,29377215.0,76860.0,210.0,,3821715.0,-12216870.0,92578.0,GA,,20319066.0,696141980.0,17305916.0,291053939.0,7.19,7143759.0,9928.0,2012-05-31,32.0,2011,2011,21015320.0,41567741.460102,92578.0,-0.12914386610637554,-13828754.0,-0.14618300391131323,1.9381242558815523,4.051949459179339,1.7402545164090935,0.008830507630665816,1.2082574045981693,0.5471542412049707,0.4528457587950293,-7.322650515481269,21015320.0,2.038451891424863,1.7324396552867154,for-profit
SOUTH GEORGIA MEDICAL CENTER (110122),General Short Term (Acute Care Hospitals),Governmental-City-County,,259263899.0,12027.0,43624739.0,58448.0,2024.49,1.0,2010-10-01 00:00:00,528860368.0,86059789.0,121632369.0,21502249.0,4894394.0,266.0,0.365453,95188561.0,219645897.0,253553269.0,18733077.0,5211000.0,,19643293.0,16346051.0,9444242.0,,46273109.0,28168274.0,97242.0,304.0,,21116517.0,13950224.0,74589071.0,GA,,154378143.0,601022910.0,40941053.0,44859448.0,,19106978.0,24953.0,2011-09-30,38.0,2010,2011,269596469.0,16394019.849944,90935122.0,0.05501890807804967,593527.0,0.002340837498726944,3.3362388293382232,4.548524089876909,,1.6119312622802155,0.9616739416568546,0.49023128728753596,0.509768712712464,4.435696022837557,269596469.0,0.47943329533061174,2.0845871134845693,govt
SOUTH HAMPTON COMM HOSPITAL (670002),General Short Term (Acute Care Hospitals),Proprietary-Partnership,,28765461.0,1929.0,7147684.0,8709.0,203.8,1.0,2011-01-01 00:00:00,7645881.0,12086216.0,15717154.0,3806490.0,,103.0,0.223106,12154072.0,27548804.0,17772011.0,934402.0,,,962389.0,,427529.0,39841.0,3194636.0,7649991.0,40515.0,111.0,,1814998.0,-8724916.0,-810242.0,TX,,2095733.0,123478536.0,6668462.0,23443708.0,,2134288.0,4263.0,2011-12-31,8.0,2011,2011,-21119580.0,5230431.917048,0.0,-0.49093577536048116,-9993643.0,-0.5623248263800872,0.6560162096714618,2.1887432558826734,,0.0,-1.3620280801038658,3.762216675880778,-2.762216675880778,,-21119580.0,2.3243902174255653,1.1307397637002221,for-profit
SOUTH HAVEN COMMUNITY HOSPITAL (230085),General Short Term (Acute Care Hospitals),Governmental-Other,,11350969.0,1106.0,2480023.0,3642.0,256.7,1.0,2011-07-01 00:00:00,37223481.0,10840592.0,3439737.0,3023060.0,325175.0,29.0,0.387304,17396224.0,25106966.0,36910390.0,2047709.0,,,2047591.0,,75322.0,,5794984.0,5492628.0,10614.0,29.0,,2242713.0,1036103.0,4163382.0,MI,,9655771.0,64825042.0,2922727.0,19559435.0,,2105259.0,1018.0,2012-06-30,,2011,2011,25872512.0,7575447.41324,4163382.0,0.02807076814956439,-1086976.0,-0.02944905215035658,1.6662291043426523,1.4908103283805443,,0.7184458145182109,0.43872697788293613,0.30494109349955745,0.6950589065004426,3.5542000461290075,25872512.0,0.9915888844463525,10.73058492553355,govt
SOUTH JERSEY HOSPITAL RMC (310032),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,327246000.0,18406.0,63765733.0,75882.0,1986.35,1.0,2011-01-01 00:00:00,623520000.0,120765978.0,55708000.0,50486649.0,,248.0,0.157554,127731646.0,262608437.0,290355130.0,11967897.0,4010000.0,,11726848.0,5586000.0,1210193.0,,94929000.0,2224508.0,103660.0,284.0,,18557509.0,9092414.0,133395000.0,NJ,,205226000.0,1666784892.0,57417796.0,321641494.0,20.67,1351955.0,33056.0,2011-12-31,12.0,2011,2011,296274000.0,50675903.945676,138981000.0,0.03131480404703027,-7278353.0,-0.025067072174684842,2.161889412086928,2.087827892424865,,1.4052081028979553,1.10453836651208,0.5248364126250963,0.4751635873749038,,296274000.0,0.46567091673081856,5.212090364041071,non-profit
SOUTH LAKE HOSPITAL (100051),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,124251634.0,7871.0,22368308.0,32391.0,847.0,1.0,2010-10-01 00:00:00,258578107.0,41873833.0,24883349.0,11925213.0,,106.0,0.171495,46672216.0,100310835.0,131287828.0,7558282.0,2562405.0,,7621566.0,4824203.0,6613282.0,,19733579.0,7542671.0,44530.0,122.0,,12011849.0,15712521.0,33715371.0,FL,,84560003.0,584919154.0,20050155.0,64910164.0,,7901635.0,13744.0,2011-09-30,16.0,2010,2011,134326473.0,11131768.57518,38539574.0,0.11967995235628394,13015268.0,0.09913537452992215,4.285081940787325,3.854010618144838,,1.708527936062688,0.9249973681658418,0.4805187702917169,0.519481229708283,,134326473.0,0.507729867478688,5.276131761846044,non-profit
SOUTH LINCOLN HOSPITAL DISTRICT (531315),General Short Term (Critical Access Hospitals),Governmental-Hospital District,,1237521.0,103.0,,750.0,97.07,2.0,2011-07-01 00:00:00,12915268.0,,2332923.0,1139744.0,25214.0,14.0,0.828574,6578991.0,9339037.0,10683855.0,922914.0,322764.0,,739866.0,,295579.0,67255.0,1019245.0,916269.0,5124.0,14.0,,527043.0,972133.0,5837723.0,WY,,7817031.0,11271211.0,,1648429.0,,1054776.0,378.0,2012-06-30,,2011,2011,11677747.0,1365845.4102460002,5837723.0,0.09099084553281564,-2155328.0,-0.2017369198664714,7.669432766410432,8.970692031847102,7.286777958194546,5.727497314188444,0.10597258186874574,0.09581845301235715,0.9041815469876429,-64.57860712302688,11677747.0,0.8272267366035301,4.579600355433934,govt
SOUTH LYON MEDICAL CENTER (290002),General Short Term (Acute Care Hospitals),Governmental-City-County,,906782.0,142.0,537437.0,468.0,83.57,2.0,2011-04-01 00:00:00,4687249.0,4834051.0,2883871.0,472430.0,,14.0,0.707389,7254501.0,11055418.0,11816776.0,919922.0,155813.0,,835540.0,,162101.0,66194.0,906782.0,1231916.0,5124.0,14.0,,380758.0,105385.0,2063355.0,NV,,4360233.0,15628492.0,640425.0,1708127.0,,1016897.0,290.0,2012-03-31,,2011,2011,3780467.0,1208310.250403,2063355.0,0.00891825316820764,-893097.0,-0.07557873653524447,4.808468849183155,5.57202392636819,4.563639331173314,2.275469738040676,0.23985978451868512,0.19345718565410117,0.8065428143458988,,3780467.0,2.521047207007778,4.097539730452576,govt
SOUTH MIAMI HOSPITAL (100154),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,219739820.0,15628.0,38666497.0,88771.0,2238.7,1.0,2010-10-01 00:00:00,233145246.0,137100068.0,78941301.0,30837095.0,,396.0,0.233282,140043361.0,383029746.0,501562386.0,13930831.0,,,13945940.0,335043.0,17451105.0,,72623909.0,39902356.0,162060.0,444.0,,28032209.0,58380259.0,14300.0,FL,,62175357.0,1641916333.0,34663684.0,231576582.0,7.25,26661622.0,17426.0,2011-09-30,33.0,2010,2011,13405426.0,54022648.202124,349343.0,0.11639680452433289,53155653.0,0.10598014221903793,0.8561279316430075,1.8928761601086497,,0.00019690485126599286,16.39185655122038,0.9425018256645045,0.05749817433549557,,13405426.0,2.151287210891703,6.353611856485618,non-profit
SOUTH MISSISSIPPI STATE HOSPITAL (254008),Psychiatric,Governmental-State,,123061.0,702.0,,16933.0,96.94,1.0,2011-07-01 00:00:00,13835105.0,,,,,50.0,,3979616.0,7644941.0,9567238.0,,,,,,,,123061.0,,18250.0,50.0,,313445.0,36376.0,3565309.0,MS,,3743421.0,10295157.0,,,,,4259.0,2012-06-30,,2011,2011,13712044.0,,3565309.0,0.0038021422692735354,-6256595.0,-0.6539604220152149,30.419231113025248,29.26747710485044,,28.97188386247471,0.008974664900433516,0.008894836721513859,0.9911051632784862,,13712044.0,0.6915190018434988,inf,govt
SOUTH NASSAU COMMUNITIES HOSPITAL (330198),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,324144517.0,19912.0,88478923.0,106899.0,2457.14,1.0,2011-01-01 00:00:00,465069753.0,142328676.0,74151988.0,38938806.0,5356397.0,336.0,0.279377,176649682.0,317646537.0,357001396.0,15559585.0,,,15607251.0,97094452.0,5106244.0,,91039737.0,10298022.0,132860.0,364.0,,11962668.0,-55075813.0,21777317.0,NY,,188669609.0,1136982006.0,79344979.0,136802952.0,33.24,7959208.0,53914.0,2011-12-31,10.0,2011,2011,140925236.0,38219598.320904,118871769.0,-0.1542733827292933,-21797589.0,-0.06105743351210873,2.072387456479581,1.078424578489281,,0.23920672134630616,2.300116900283211,0.6969804312343658,0.3030195687656342,-1.836107555134543,140925236.0,0.7676297882137263,4.814454819471597,non-profit
SOUTH OAKS HOSPITAL (334027),Psychiatric,Voluntary Nonprofit-Other,,66052324.0,4022.0,,46217.0,649.4,1.0,2011-01-01 00:00:00,56592748.0,33049131.0,13266875.0,,1714278.0,246.0,0.73004,46687764.0,83080839.0,85359069.0,265331.0,475604.0,,265331.0,,,,11736511.0,,89790.0,246.0,,2428095.0,-2361545.0,4151457.0,NY,,28886196.0,113803165.0,,,,-546.0,12098.0,2011-12-31,,2011,2011,-9459576.0,,4151457.0,-0.02766601168061006,-3884457.0,-0.0455072559425408,2.4612251460421244,1.2829014517176356,,0.35372156171455044,-6.982588225941628,1.167151734706362,-0.16715173470636202,-0.8495483229674533,-9459576.0,1.5083040145002324,6.433999641965421,non-profit
SOUTH PENINSULA HOSPITAL (021313),General Short Term (Critical Access Hospitals),Governmental-City,,24689588.0,758.0,,2993.0,174.01,2.0,2011-07-01 00:00:00,61723129.0,,11540342.0,7423328.0,799762.0,21.0,0.761296,16622242.0,35847009.0,39134107.0,4668393.0,1213604.0,,5390232.0,,545530.0,307012.0,5560018.0,1284242.0,7686.0,21.0,,2915639.0,2239569.0,7530539.0,AK,,16835311.0,47086830.0,,10235018.0,,1506314.0,1556.0,2012-06-30,,2011,2011,37033541.0,7791878.263328,7530539.0,0.05722805940097215,-1647275.0,-0.04209307752953197,3.027923830462419,3.83280233984854,2.7544326295346524,1.354409104430957,0.6666818060957228,0.400005450144953,0.5999945498550471,1.585926813226935,37033541.0,0.6340266223379569,3.39106995269291,govt
SOUTH PIKE HOSPITAL ASSOCIATION (250049),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,1952329.0,951.0,3318065.0,7684.0,93.51,2.0,2010-10-01 00:00:00,4626561.0,3050789.0,3376782.0,368612.0,66516.0,37.0,0.559457,3147504.0,6291715.0,6034682.0,67991.0,,,69707.0,904543.0,56009.0,69828.0,1710156.0,207130.0,13505.0,37.0,,138318.0,1349088.0,96613.0,MS,,3892049.0,11246105.0,2989365.0,747722.0,,164993.0,6294.0,2011-09-30,,2010,2011,2674232.0,418318.30695399997,1001156.0,0.22355577311281688,-636398.0,-0.10545675811915192,2.2758444258886326,2.8199082422890074,,0.056493676600263366,0.730052216860766,0.42198276430376686,0.5780172356962331,-7.488123158337843,2674232.0,1.3043558703754257,1.7871103316708037,non-profit
SOUTH POINTE HOSPITAL (360144),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,31419600.0,7542.0,35163641.0,39725.0,870.08,1.0,2011-01-01 00:00:00,66004129.0,46351108.0,24851417.0,13075957.0,815907.0,142.0,0.250191,50307851.0,113533652.0,132421119.0,7714354.0,1630330.0,,7857355.0,691513.0,5867066.0,205872.0,13533815.0,12711674.0,60955.0,167.0,,6411352.0,-6203557.0,15729.0,OH,,23170700.0,453788127.0,32280802.0,59071048.0,51.81,8850574.0,20088.0,2011-12-31,25.0,2011,2011,34584529.0,14779044.570168,707242.0,-0.046847187569831666,-17327449.0,-0.13085109936278366,1.7120597555087018,1.3790338496573213,1.5763846336010947,0.0011622000152950221,0.908487144642045,0.4760247650567436,0.5239752349432564,-13.379094676231482,34584529.0,2.006255078375476,5.328513822773164,non-profit
SOUTH SHORE HOSPITAL (220100),General Short Term (Acute Care Hospitals),Proprietary-Individual,,270921378.0,22854.0,79476238.0,101709.0,2584.01,1.0,2010-10-01 00:00:00,382439885.0,184019932.0,,36680265.0,6055232.0,276.0,0.477595,213672428.0,364342384.0,417327525.0,16711432.0,4794768.0,,17167652.0,,4080770.0,2387967.0,72513523.0,8777960.0,116070.0,318.0,,17927876.0,9061600.0,12489108.0,MA,,76398225.0,762868845.0,69574166.0,84496556.0,,7831759.0,41208.0,2011-09-30,42.0,2010,2011,111518507.0,40355132.66282,12489108.0,0.021713401242824806,-9222379.0,-0.022098659799638185,1.053572104061197,0.2971957106538597,0.9545183730764261,0.17223143330106855,2.429384909179245,0.7084025192612952,0.29159748073870484,1.4376818262289537,111518507.0,1.09122385339071,inf,for-profit
