Hospital,Hospital type,Control type,FTE Employees on Payroll,Number of Interns & Residents,BALANCE SHEET: Total Current Liabilities (G_C1THRU4_45),Total Liabilities,Net Revenue from Medicaid,HVBP payment adjustment amount,HAC reduction adjustment amount,BALANCE SHEET: Total Assets (G_C1THRU4_36),REIMBURSEMENT SETTLEMENT: Payment to cost ratio,REIMBURSEMENT SETTLEMENT: Subtotal,Total Costs,BALANCE SHEET: Cash on Hand and in Banks (G_C1THRU4_1),IPPS Interim payment,Total Bad Debt expense,STATEMENT OF REVENUES AND EXPENSES: Net Income (G3_C1_29),Total Salaries,Cost To Charge Ratio,Total Charges,State,REIMBURSEMENT SETTLEMENT: Interim payments,"RECONCILIATION OF CAPITAL COST CENTERS: Depreciation, Total (A7_3_C9_3)",Medicaid charges,IPPS Payment amount (unadjusted),Total Inpatient Days,BED DAYS: Total Hospital,BALANCE SHEET: Inventory (G_C1THRU4_7),BALANCE SHEET: Accounts Receivable (G_C1THRU4_4),TRIAL BALANCE OF EXPENSE ACCOUNTS: Interest Expense (A_C2_113),Total cost of charity care,Total Days Title XVIII,Urban (1) and Rural (2) Indicator,Cost of Uncompensated Care,"ADJUSTED SALARIES, Subtotal Salaries",Fiscal Year Begin Date,STATEMENT OF REVENUES AND EXPENSES: Net Patient Revenue (G3_C1_3),Total discharges,BALANCE SHEET: Temporary Investments (G_C1THRU4_2),"Donations, Land Improvements",NUMBER OF BEDS: Adults & Pediatrics,NUMBER OF BEDS: ICU,Fiscal Year End Date,NUMBER OF BEDS: Total Hospital,BALANCE SHEET: Total Current Assets (G_C1THRU4_11),BALANCE SHEET: Prepaid expenses (G_C1THRU4_8),Report_Period_Begin_Yr,Beginning FFY,Financial Indicators: Total Net Assets,S-10 DATA: Medicaid Costs,Financial Indicators: Cash Reserves,Financial Indicators: Net Profit Margin,Financial Indicators: Operating Profit,Financial Indicators: Operating Profit Margin,Financial Indicators: LIQUIDITY current ratio,Financial Indicators: LIQUIDITY acid-test ratio,Financial Indicators: LIQUIDITY acid-test ratio (variation),Financial Indicators: LIQUIDITY cash ratio,Financial Indicators: SOLVENCY Debt-to-Equity Ratio,Financial Indicators: SOLVENCY Debt Ratio,Financial Indicators: SOLVENCY Equity Ratio,Financial Indicators: SOLVENCY Interest Coverage Ratio,Financial Indicators: SOLVENCY total assets less total liabilities,Financial Indicators: EFFICIENCY asset turnover ratio,Financial Indicators: EFFICIENCY Accounts Receivable Turnover Ratio,: General Ownership Type
ADVANCED SPECIALTY HOSP. OF TOLEDO (362038),General Long Term,Proprietary-Partnership,1.0,85.95,3155370.0,3507843.0,,,,4988118.0,,1639.0,13005479.0,64504.0,,,376854.0,4809690.0,,36637214.0,OH,1639.0,71199.0,,,8757.0,14600.0,,4504495.0,,,3672.0,1.0,,,2012-03-01 00:00:00,13868859.0,355.0,,,40.0,,2013-02-28,40.0,4039423.0,31782.0,2012,2012,1480275.0,,64504.0,0.02717267512778088,570862.0,0.04116142503143193,1.2801741158723066,1.63333681945382,,0.02044261053378843,2.369723868875716,0.7032397790108413,0.29676022098915866,,1480275.0,2.7803790928763115,3.0788931944646403,for-profit
ADVANCED SPECIALTY OF GREENBRIAR (363032),Rehabilitation,Proprietary-Corporation,,23.74,157596.0,157596.0,,,,532593.0,,,2939421.0,250.0,,,479243.0,1052417.0,,5341602.0,OH,,19530.0,,,3468.0,10614.0,,,,,2441.0,1.0,,,2012-01-01 00:00:00,3516053.0,309.0,,,29.0,,2012-12-31,29.0,291816.0,7000.0,2012,2012,374997.0,,250.0,0.1363014152517041,479243.0,0.1363014152517041,1.851671362217315,3.0425454960785805,,0.0015863346785451407,0.4202593620748966,0.2959032506998778,0.7040967493001222,,374997.0,6.601763447886097,inf,for-profit
ADVANCED SURGICAL HOSPITAL (390323),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,72.71,2151689.0,3354876.0,13741.0,1756.0,,5906089.0,,629075.0,12184116.0,1879623.0,1030600.0,,1884068.0,3718208.0,0.241863,50376109.0,PA,628540.0,2247156.0,42804.0,1229405.0,1222.0,5124.0,158127.0,3001675.0,143455.0,610.0,312.0,1.0,610.0,3944919.0,2012-01-01 00:00:00,15036544.0,427.0,,,14.0,,2012-12-31,14.0,3723563.0,53076.0,2012,2012,2551213.0,10352.703852,1879623.0,0.12529927089629106,656693.0,0.04367313393290373,1.730530295037991,3.1471244217914394,1.6323734517395405,0.8735570056825127,1.3150121138454531,0.5680368175962129,0.431963182403787,20.242229270502946,2551213.0,2.545939284016885,5.009384427028243,for-profit
ADVENTIST BEHAVIORAL HEALTH (214013),Psychiatric,Voluntary Nonprofit-Church,1.07,408.33,6051194.0,12995557.0,,,,13518752.0,,47101.0,17040207.0,-9338903.0,,,504950.0,24130153.0,0.46962,36285081.0,MD,47102.0,1276792.0,,,29190.0,39162.0,132480.0,8016718.0,317171.0,,6057.0,1.0,-37001.0,12512485.0,2012-01-01 00:00:00,35978334.0,3959.0,,,107.0,,2012-12-31,107.0,71169.0,213936.0,2012,2012,523195.0,,0.0,0.014034835520733117,-6311240.0,-0.17541779449821107,0.011761149948258146,1.4386780526289522,-0.04548639491644128,0.0,24.83884020298359,0.9612985725309555,0.03870142746904448,-15.872977037623238,523195.0,2.6613650431637477,4.487913133529207,non-profit
ADVENTIST BOLINGBROOK HOSPITAL (140304),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,,472.46,25279146.0,114276088.0,6889604.0,-422.0,,116009403.0,,3593083.0,85214486.0,-34047246.0,16114056.0,6626170.0,-2607142.0,34910226.0,0.215502,395424008.0,IL,3745097.0,389604.0,79991187.0,17728603.0,20348.0,50508.0,2464321.0,30108146.0,9690438.0,3939841.0,7486.0,1.0,5270023.0,33766517.0,2012-01-01 00:00:00,96886424.0,5487.0,9431671.0,,126.0,12.0,2012-12-31,138.0,2700125.0,1159129.0,2012,2012,1733315.0,17238260.780874,9431671.0,-0.026909260269529608,-7386071.0,-0.0762343236034803,0.10681235038557078,1.0878929216991744,-0.03652516584223217,0.0,65.92920963587115,0.9850588404458904,0.014941159554109592,-0.7219969830053089,1733315.0,0.8351600947381825,3.2179471960844084,non-profit
ADVENTIST GLENOAKS HOSPITAL (140292),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,,484.61,13127620.0,24941107.0,8760840.0,-2440.0,,45101012.0,,1846169.0,64698849.0,3264527.0,13882632.0,4830629.0,-1246006.0,35325540.0,0.285844,226343283.0,IL,2070164.0,3535465.0,63621991.0,15098825.0,25096.0,44286.0,2346146.0,18808592.0,3426974.0,3638179.0,10129.0,1.0,4871737.0,29359462.0,2012-01-01 00:00:00,75166800.0,4601.0,4010390.0,,111.0,10.0,2012-12-31,121.0,24635063.0,1127276.0,2012,2012,20159905.0,18185964.395404,7274917.0,-0.016576547092599394,-11175662.0,-0.1486781664245385,1.8765825793251176,1.5865109593361173,1.6119937201107284,0.24867622615523605,1.2371639152069418,0.5530054846662864,0.4469945153337136,-2.2294295200372107,20159905.0,1.6666322254587103,3.9964075992503854,non-profit
ADVENTIST HEALTH GLENDALE (050239),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,20.39,1852.86,32013345.0,249509311.0,34464769.0,-16824.0,,396609651.0,,13817754.0,348421277.0,39757378.0,93502424.0,6805970.0,5487974.0,141825786.0,0.181155,1923331462.0,CA,14597794.0,22011227.0,378674970.0,98775330.0,82857.0,134444.0,6556917.0,402953918.0,6247384.0,2473912.0,34535.0,1.0,3196545.0,129543613.0,2012-01-01 00:00:00,387131669.0,17029.0,3424732.0,,309.0,10.0,2012-12-31,365.0,130680599.0,2419282.0,2012,2012,147100340.0,68598864.19035001,43182110.0,0.014175988273385095,6091622.0,0.01573527171190947,4.082066369509341,14.618822244285937,3.801677081854458,1.2419001513275167,1.6961844615722845,0.6291054954686416,0.37089450453135847,4.4983386646314685,147100340.0,0.976102492775699,0.9607343463030926,non-profit
ADVENTIST HEALTH REEDLEY (050192),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,,240.51,9402922.0,30914236.0,11953307.0,-702.0,,28282045.0,,768553.0,29955025.0,2950.0,1453812.0,3138925.0,-1625228.0,13320873.0,0.284373,105337057.0,CA,1360590.0,484672.0,53731539.0,1654151.0,6269.0,17934.0,341569.0,24214510.0,,103544.0,974.0,2.0,972921.0,13557233.0,2012-01-01 00:00:00,30526165.0,2131.0,,,49.0,,2012-12-31,49.0,10597892.0,228958.0,2012,2012,-2632191.0,15279798.940047,2950.0,-0.05324049057587155,-2104925.0,-0.06895478026800943,1.127084963588978,2.4026820598958496,1.0664094629307783,0.00031373226322626094,-11.744678102766859,1.0930693307361614,-0.0930693307361614,,-2632191.0,1.079347868939463,1.2606559042491465,non-profit
ADVENTIST HINSDALE HOSPITAL (140122),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,26.54,1728.15,72033118.0,232570433.0,682696.0,164.0,,392722288.0,,14505148.0,247006470.0,125477935.0,38371875.0,6168794.0,329927.0,109633642.0,0.262847,939734890.0,IL,14527385.0,22229146.0,67622788.0,42313317.0,50975.0,89670.0,7503159.0,38216275.0,28372014.0,2893056.0,19144.0,1.0,4414395.0,91512558.0,2012-01-01 00:00:00,279427129.0,11744.0,18058505.0,,186.0,59.0,2012-12-31,245.0,182883816.0,3304272.0,2012,2012,160151855.0,17774446.957436,143536440.0,0.001180726442635425,-11851811.0,-0.042414675491297765,2.538885183340252,2.277065626952314,2.388850986569816,1.741947849598847,1.4521869446969564,0.5922007487387627,0.4077992512612373,0.365759547418805,160151855.0,0.7115132946057801,7.311731166891593,non-profit
ADVENTIST LAGRANGE MEMORIAL HOSPITAL (140065),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,19.63,808.74,35833925.0,179252638.0,4679883.0,7658.0,,221972212.0,,11428604.0,137433973.0,42269148.0,41869649.0,4283021.0,660980.0,60794993.0,0.238458,576345162.0,IL,11511895.0,12500963.0,40002620.0,45417797.0,39423.0,68808.0,4022832.0,10022093.0,19265644.0,6221108.0,25217.0,1.0,7135564.0,58595019.0,2011-11-01 00:00:00,151583285.0,8490.0,12364126.0,,161.0,27.0,2012-10-31,188.0,72758591.0,301033.0,2011,2012,42719574.0,9538944.75996,54633274.0,0.004360507162778534,-5845720.0,-0.03856441031740406,2.0304387811271023,1.477712000569293,1.9097747734862982,1.179584653369677,4.196030559668034,0.8075453967183964,0.19245460328160355,0.34544617350969425,42719574.0,0.6828930686152733,15.124913029643608,non-profit
ADVENTIST MEDICAL CENTER-PORTLAND (380060),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,,1493.87,24288781.0,92127308.0,25144344.0,-6511.0,,285503549.0,,6854699.0,192892741.0,95395859.0,23737408.0,27093511.0,6338105.0,120623109.0,0.2973,648814667.0,OR,7031259.0,5372871.0,93263987.0,25628588.0,29980.0,63684.0,3365793.0,56258314.0,2886058.0,2385193.0,6951.0,1.0,10236396.0,74798653.0,2012-01-01 00:00:00,278019874.0,9881.0,,,162.0,12.0,2012-12-31,174.0,152223155.0,2159482.0,2012,2012,193376241.0,27727383.335100003,95395859.0,0.022797309087335245,-14426813.0,-0.05189130112331466,6.26722086217501,6.50474299224815,6.039738264345172,3.9275688228240027,0.4764148249215373,0.3226835824727349,0.6773164175272651,-3.1371309932094227,193376241.0,0.9737878039477541,4.9418451111066,non-profit
ADVENTIST REHAB. HOSPT. OF MD (213029),Rehabilitation,Proprietary-Corporation,,282.33,3001448.0,7549302.0,,,,29903186.0,,36.0,30863187.0,7993788.0,,,3118931.0,17700857.0,0.522051,59119060.0,MD,36.0,1147224.0,,,21385.0,28182.0,104013.0,9280729.0,197036.0,,12415.0,1.0,-7298.0,17581473.0,2012-01-01 00:00:00,34050185.0,1589.0,,,77.0,,2012-12-31,77.0,19589747.0,41324.0,2012,2012,22353884.0,,7993788.0,0.0915980632704345,2793371.0,0.08203688173794063,6.526765414559906,6.794536503714207,6.478343119720881,2.6633105087944218,0.3377176870024019,0.2524581160014187,0.7475418839985812,19.999365598164804,22353884.0,1.138680841566514,3.6689127545907225,for-profit
ADVOCATE CHRIST HOSPITAL (140208),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,218.05,4884.0,1042660000.0,2956222000.0,97922597.0,81874.0,,6052541000.0,,28376572.0,731192428.0,271203000.0,192341274.0,47536457.0,64241283.0,319335505.0,0.283858,2575907238.0,IL,28237209.0,26893452.0,505293823.0,203171309.0,189675.0,220859.0,,444953000.0,,25978578.0,64270.0,1.0,38594998.0,292906994.0,2012-01-01 00:00:00,898171563.0,39309.0,64328000.0,,487.0,125.0,2012-12-31,612.0,957734000.0,,2012,2012,3096319000.0,143431694.009134,335531000.0,0.07152451229409497,51533329.0,0.05737581896700508,0.9185487119482861,0.7497576103427771,,0.2601068421153588,0.9547536930141888,0.48842659636671604,0.511573403633284,,3096319000.0,0.1483957833577666,2.0185762608635067,non-profit
ADVOCATE EUREKA HOSPITAL (141309),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Church,,120.63,1042660000.0,2956222000.0,1419256.0,,,6052541000.0,,1988571.0,11968822.0,271203000.0,,508000.0,-201464.0,5299877.0,0.465367,25719105.0,IL,2125656.0,715346.0,2574139.0,,1771.0,8418.0,,444953000.0,,461774.0,1398.0,2.0,649248.0,,2012-01-01 00:00:00,13884863.0,387.0,64328000.0,,23.0,,2012-12-31,23.0,957734000.0,,2012,2012,3096319000.0,1197919.344013,335531000.0,-0.014509613814698783,-512488.0,-0.03690983483236385,0.9185487119482861,0.6866615541020084,,0.2601068421153588,0.9547536930141888,0.48842659636671604,0.511573403633284,,3096319000.0,0.002294055174512655,0.03120523515966855,non-profit
ADVOCATE GOOD SAMARITAN HOSPITAL (140288),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,,1876.0,1042660000.0,2956222000.0,11751305.0,21823.0,,6053614000.0,,16784970.0,305372330.0,271203000.0,59998633.0,15777756.0,27855679.0,126612565.0,0.251311,1215115651.0,IL,16994065.0,17877539.0,94022088.0,65246884.0,69050.0,106140.0,,444953000.0,,7793981.0,29786.0,1.0,11560690.0,118429332.0,2012-01-01 00:00:00,363625482.0,16022.0,65401000.0,,235.0,55.0,2012-12-31,290.0,958807000.0,,2012,2012,3097392000.0,23628784.957368,336604000.0,0.07660540962858044,19808844.0,0.05447595116560065,0.919577810599812,0.7135707507720638,,0.2601068421153588,0.9544229467887823,0.48834002300113616,0.5116599769988638,,3097392000.0,0.06006750380846879,0.8172222279656502,non-profit
ADVOCATE LUTHERAN GENERAL HOSPITAL (140223),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,202.51,3320.18,1042660000.0,2956222000.0,34140331.0,55215.0,,6052541000.0,,29080042.0,519425348.0,271203000.0,120626633.0,14139000.0,102093445.0,226331028.0,0.283666,1831115053.0,IL,28785306.0,33450295.0,263977346.0,131224244.0,130558.0,193248.0,,444953000.0,,18309393.0,44692.0,1.0,21729571.0,203763557.0,2012-01-01 00:00:00,692043354.0,26765.0,64328000.0,,413.0,29.0,2012-12-31,528.0,957734000.0,,2012,2012,3096319000.0,74881397.83043599,335531000.0,0.14752463759662085,86178918.0,0.12452820694236448,0.9185487119482861,0.7849086001189266,,0.2601068421153588,0.9547536930141888,0.48842659636671604,0.511573403633284,,3096319000.0,0.11433930873000282,1.5553178740226496,non-profit
ADVOCATE NORTHSIDE HEALTH SYSTEM (140182),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,184.97,2001.0,92661000.0,98171000.0,64049053.0,17784.0,,429271000.0,,13829569.0,274934152.0,33575000.0,51099468.0,13067093.0,54702289.0,134119090.0,0.226165,1215633197.0,IL,14329008.0,12210247.0,253915799.0,51769242.0,61440.0,101382.0,,76902000.0,,13652440.0,14279.0,1.0,16135639.0,113830881.0,2012-01-01 00:00:00,369658940.0,14145.0,,,155.0,79.0,2012-12-31,277.0,127505000.0,17028000.0,2012,2012,331100000.0,57426866.680835,33575000.0,0.14798043028527863,39692546.0,0.1073761289257606,1.3760373835810102,1.7826193220448732,,0.3623423015076461,0.29649954696466324,0.22869236449701938,0.7713076355029806,,331100000.0,0.8611318724069411,4.806883306025851,non-profit
ADVOCATE TRINITY HOSPITAL (140048),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,3.0,945.0,1042660000.0,2956222000.0,25296754.0,10411.0,,6052541000.0,,4971312.0,138745430.0,271203000.0,36961754.0,8468558.0,-3046153.0,58722450.0,0.269087,515615836.0,IL,5794017.0,6950318.0,129576396.0,39871346.0,47661.0,68808.0,,444953000.0,,7712795.0,19114.0,1.0,9622936.0,59182394.0,2012-01-01 00:00:00,148840133.0,12032.0,64328000.0,,163.0,25.0,2012-12-31,188.0,957734000.0,,2012,2012,3096319000.0,34867323.670452006,335531000.0,-0.02046593844416949,-8400625.0,-0.05644059052271876,0.9185487119482861,0.683942592983331,,0.2601068421153588,0.9547536930141888,0.48842659636671604,0.511573403633284,,3096319000.0,0.024591346510498647,0.33450753899850094,non-profit
AFFINITY MEDICAL CENTER (360151),General Short Term (Acute Care Hospitals),Proprietary-Corporation,17.2,527.24,80151161.0,80163293.0,7873070.0,11053.0,,54826814.0,,4283138.0,80887629.0,-1983370.0,16245091.0,9024456.0,-673878.0,33114049.0,0.200183,404067621.0,OH,4249040.0,8175457.0,51589493.0,17287712.0,21056.0,43154.0,3228575.0,22024805.0,,,7703.0,1.0,1748681.0,30076288.0,2012-07-01 00:00:00,99613384.0,5027.0,,,97.0,21.0,2013-06-30,118.0,18817712.0,681616.0,2012,2012,-25336479.0,10327339.477219,0.0,-0.006764934318464675,-1237218.0,-0.012420198474534306,0.23477778444157535,0.2663832530136401,0.1859925772004725,0.0,-3.163947642448661,1.4621183897353582,-0.46211838973535835,,-25336479.0,1.8168734736255148,4.522781654593537,for-profit
AIKEN REGIONAL MEDICAL CENTER (420082),General Short Term (Acute Care Hospitals),Proprietary-Corporation,4.86,928.93,9558721.0,-6935484.0,22856570.0,-1710.0,,103983115.0,,9769667.0,133069196.0,412845.0,35444873.0,15496412.0,22753309.0,51874131.0,0.222614,597757627.0,SC,10125658.0,11840296.0,114570899.0,38660793.0,47176.0,60612.0,3607700.0,44480715.0,,5146857.0,21294.0,1.0,8384510.0,49207444.0,2012-01-01 00:00:00,179197041.0,10628.0,,,174.0,22.0,2012-12-31,196.0,26905184.0,1555379.0,2012,2012,103983115.0,25505086.109986,412845.0,0.1269736870264504,20726680.0,0.11566418666477869,2.814726363495702,7.076979127228423,2.2745830744510696,0.043190401728432075,0.0,0.0,1.0,,103983115.0,1.723328263439694,4.028645695106295,for-profit
AKRON GENERAL MEDICAL CENTER (360027),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,124.34,3120.67,86203222.0,373544313.0,42319435.0,2786.0,,438542502.0,,22771489.0,364119671.0,2972724.0,72839254.0,42618241.0,10658757.0,188951588.0,0.229734,1584964008.0,OH,22719279.0,20329867.0,200615130.0,79166260.0,99539.0,147711.0,6935999.0,67488293.0,,10504195.0,34762.0,1.0,20084348.0,149800696.0,2012-01-01 00:00:00,486265667.0,19986.0,,,330.0,35.0,2012-12-31,403.0,233797985.0,5489004.0,2012,2012,64998189.0,46088116.275419995,2972724.0,0.021919616628002653,-12866369.0,-0.02645954644377556,2.712172231798946,0.9828503626001358,2.5680360532231616,0.03448506831914009,5.746995704757251,0.8517858845982504,0.14821411540174959,,64998189.0,1.1088222117180333,7.205185453423751,non-profit
ALAMANCE REGIONAL MEDICAL CENTER (340070),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,1518.0,39851056.0,78448900.0,15937898.0,,,264117552.0,,14859423.0,186763803.0,-5555659.0,29107730.0,18372503.0,15399464.0,85531646.0,0.425507,438920650.0,NC,15221115.0,14058932.0,52591451.0,31578432.0,42437.0,66612.0,4937668.0,61184808.0,2435876.0,11691759.0,15348.0,1.0,18940800.0,76692383.0,2012-01-01 00:00:00,214901919.0,10538.0,41595224.0,,150.0,32.0,2012-12-31,182.0,79912890.0,2980363.0,2012,2012,185668652.0,22378030.540657002,41595224.0,0.0716581037138156,-1800473.0,-0.008378115041401747,2.0052891446590526,1.9217626754984862,1.8065985252686905,0.0,0.42252097570030295,0.29702266814891576,0.7029773318510842,5.032464296212122,185668652.0,0.8136601197939317,3.512341151744727,non-profit
ALAMEDA COUNTY MEDICAL CENTER (050320),General Short Term (Acute Care Hospitals),Governmental-County,107.75,1292.11,178373492.0,405695219.0,87043848.0,-8920.0,,406345010.0,,8097346.0,437355590.0,73066425.0,25918390.0,59850173.0,18848617.0,268326221.0,0.393719,1110831341.0,CA,9650906.0,-7152582.0,482680526.0,26957983.0,48196.0,72270.0,4107391.0,261259222.0,661203.0,8013547.0,5726.0,1.0,31202464.0,204436936.0,2012-07-01 00:00:00,232046348.0,10720.0,,,178.0,20.0,2013-06-30,198.0,339132603.0,1310179.0,2012,2012,649791.0,190040494.016194,73066425.0,0.08122781143704963,-366351511.0,-1.5787859371956157,1.901250007484296,1.9799705664785663,1.8708779497348182,0.40962602784050445,624.3472424210246,0.9984008884469875,0.0015991115530125497,-554.0681318747797,649791.0,0.5710574568148382,0.8881843336423929,govt
ALAMEDA HOSPITAL (050211),General Short Term (Acute Care Hospitals),Governmental-Hospital District,,395.09,28069500.0,29633189.0,61936074.0,-66468.0,,35276093.0,,3817242.0,79953571.0,4937653.0,15917998.0,11738810.0,-2353989.0,41105916.0,0.254316,314386936.0,CA,3981543.0,1214566.0,79763899.0,17136296.0,11559.0,33580.0,1266892.0,12351998.0,140775.0,442182.0,5876.0,1.0,3375711.0,32304111.0,2012-07-01 00:00:00,73909422.0,2838.0,,,84.0,,2013-06-30,92.0,25518687.0,458826.0,2012,2012,5642904.0,20285235.738084,4937653.0,-0.03184964699088027,-9362196.0,-0.12667121114815375,0.9091251001977235,0.5320957623042805,0.8476449170808172,0.1759081209141595,5.251407608564668,0.8400360266654247,0.15996397333457535,-57.876966790978514,5642904.0,2.09517028997514,5.983600547862783,govt
ALASKA NATIVE MEDICAL CENTER (020026),General Short Term (Acute Care Hospitals),Proprietary-Other,,,,,,,,,,,,,,,,,,,AK,,,,,,,,,,,,,,,2011-10-01 00:00:00,,,,,,,2012-09-30,,,,2011,2012,,,0.0,,,,,,,,,,,,,,,for-profit
ALASKA PSYCHIATRIC INSTITUTE (024002),Psychiatric,Governmental-Hospital District,,245.55,,,,,,,,16954.0,30161126.0,,,,-31171900.0,16103927.0,1.149783,26232025.0,AK,16276.0,1636731.0,,,20724.0,29200.0,,,,,2911.0,1.0,-41926.0,15926150.0,2012-07-01 00:00:00,,1683.0,,,80.0,,2013-06-30,80.0,,,2012,2012,,,0.0,,,,,,,,,,,,,,,govt
ALASKA REGIONAL HOSPITAL (020017),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,627.98,-314299827.0,-313615200.0,15372899.0,4842.0,,66488510.0,,4681351.0,152417140.0,16130.0,28354577.0,21057023.0,76456094.0,53841756.0,0.235662,646762639.0,AK,4769441.0,6605725.0,63708000.0,29667995.0,25027.0,66612.0,11303770.0,31734926.0,,2301971.0,8203.0,1.0,7222211.0,52174258.0,2012-01-01 00:00:00,227106669.0,5813.0,,,131.0,36.0,2012-12-31,182.0,13789502.0,402377.0,2012,2012,66488510.0,15013554.696,16130.0,0.33665279111640706,75517985.0,0.33252209339568095,inf,inf,inf,inf,0.0,0.0,1.0,,66488510.0,3.4157280558701046,7.156363591331519,for-profit
ALASKA SPECIALTY HOSPITAL  LLC (022001),General Long Term,Proprietary-Partnership,,224.1,4728658.0,25988814.0,,,,16282582.0,,,33355966.0,5498486.0,,,642588.0,14219445.0,,75845272.0,AK,,1306856.0,,,12495.0,21960.0,130991.0,5994348.0,,,4922.0,1.0,,,2012-01-01 00:00:00,35375695.0,309.0,1045061.0,,60.0,,2012-12-31,60.0,12821750.0,152864.0,2012,2012,-9706232.0,,6543547.0,0.018164674927234645,413467.0,0.011687883446530167,2.7114986958244813,2.566356458851539,2.651470036530449,1.1628005239541537,-2.677538925506829,1.5961113538381075,-0.5961113538381075,,-9706232.0,2.172609663504228,5.901508387567755,for-profit
ALBANY AREA HOSPITAL (241331),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,42.07,-3517879.0,-3517879.0,612538.0,,,4385343.0,,1237243.0,11107149.0,116692.0,,335290.0,220160.0,4897953.0,0.681963,16287020.0,MN,1239017.0,244258.0,1048540.0,,1125.0,6205.0,178310.0,2332420.0,1462.0,166240.0,650.0,2.0,388726.0,,2012-07-01 00:00:00,11621148.0,255.0,,,17.0,,2013-06-30,17.0,2326613.0,14623.0,2012,2012,4385343.0,715065.48402,116692.0,0.018944772065548086,336639.0,0.028967792166488197,inf,inf,inf,inf,0.0,0.0,1.0,397.33036935704513,4385343.0,2.6499975030459417,4.982442270260073,non-profit
ALBANY MEDICAL CENTER HOSPITAL (330013),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,330.53,4160.2,111197203.0,496557539.0,95710962.0,-6550.0,,763957594.0,,16542463.0,597179879.0,2312788.0,127676933.0,14452034.0,40199604.0,236763283.0,0.262443,2275462145.0,NY,16400163.0,29617472.0,447246750.0,135917854.0,188139.0,219600.0,13440993.0,96386400.0,,8672099.0,52821.0,2.0,12396766.0,204971630.0,2012-01-01 00:00:00,693061814.0,31835.0,66659020.0,,487.0,45.0,2012-12-31,600.0,211648580.0,4063616.0,2012,2012,267400055.0,117376778.81025,68971808.0,0.058002912854177247,-6815461.0,-0.009833842901637632,1.903362443388077,1.1108091001173834,1.745942935273291,0.020798976391519487,1.8569836831185393,0.6499805000956637,0.35001949990433634,,267400055.0,0.9071993255164893,7.190452325224306,non-profit
ALBANY MEMORIAL HOSPITAL (330003),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,686.55,13269000.0,21576000.0,1580236.0,-6403.0,,60974751.0,,6016574.0,78837235.0,1941000.0,9849519.0,8436744.0,2570249.0,35858371.0,0.329789,239053434.0,NY,6068368.0,3809126.0,6281515.0,11260980.0,21553.0,60225.0,1733000.0,26314000.0,269902.0,1191020.0,8050.0,1.0,3934742.0,34328078.0,2012-01-01 00:00:00,80660242.0,3917.0,5594000.0,,144.0,21.0,2012-12-31,165.0,18364751.0,570751.0,2012,2012,39398751.0,2071574.550335,7535000.0,0.03186512879542315,-2955751.0,-0.03664445985669123,1.3840342904514282,2.2024454744140476,1.2104152535986132,0.14628080488356318,0.5476315733968318,0.35385138350134465,0.6461486164986553,3.1617957629065363,39398751.0,1.322846599242365,3.065297636239264,non-profit
