Hospital,Hospital type,Control type,HAC reduction adjustment amount,Total Liabilities,Total discharges,IPPS Payment amount (unadjusted),Total Inpatient Days,Number of Interns & Residents,Urban (1) and Rural (2) Indicator,Fiscal Year Begin Date,BALANCE SHEET: Total Assets (G_C1THRU4_36),"ADJUSTED SALARIES, Subtotal Salaries",BALANCE SHEET: Accounts Receivable (G_C1THRU4_4),Net Revenue from Medicaid,TRIAL BALANCE OF EXPENSE ACCOUNTS: Interest Expense (A_C2_113),NUMBER OF BEDS: Adults & Pediatrics,Cost To Charge Ratio,Total Salaries,Total Costs,STATEMENT OF REVENUES AND EXPENSES: Net Patient Revenue (G3_C1_3),REIMBURSEMENT SETTLEMENT: Subtotal,BALANCE SHEET: Inventory (G_C1THRU4_7),"Donations, Land Improvements",REIMBURSEMENT SETTLEMENT: Interim payments,BALANCE SHEET: Temporary Investments (G_C1THRU4_2),Total cost of charity care,BALANCE SHEET: Prepaid expenses (G_C1THRU4_8),BALANCE SHEET: Total Current Liabilities (G_C1THRU4_45),Total Bad Debt expense,BED DAYS: Total Hospital,NUMBER OF BEDS: Total Hospital,REIMBURSEMENT SETTLEMENT: Payment to cost ratio,"RECONCILIATION OF CAPITAL COST CENTERS: Depreciation, Total (A7_3_C9_3)",STATEMENT OF REVENUES AND EXPENSES: Net Income (G3_C1_29),BALANCE SHEET: Cash on Hand and in Banks (G_C1THRU4_1),State,HVBP payment adjustment amount,BALANCE SHEET: Total Current Assets (G_C1THRU4_11),Total Charges,IPPS Interim payment,Medicaid charges,FTE Employees on Payroll,Cost of Uncompensated Care,Total Days Title XVIII,Fiscal Year End Date,NUMBER OF BEDS: ICU,Report_Period_Begin_Yr,Beginning FFY,Financial Indicators: Total Net Assets,S-10 DATA: Medicaid Costs,Financial Indicators: Cash Reserves,Financial Indicators: Net Profit Margin,Financial Indicators: Operating Profit,Financial Indicators: Operating Profit Margin,Financial Indicators: LIQUIDITY current ratio,Financial Indicators: LIQUIDITY acid-test ratio,Financial Indicators: LIQUIDITY acid-test ratio (variation),Financial Indicators: LIQUIDITY cash ratio,Financial Indicators: SOLVENCY Debt-to-Equity Ratio,Financial Indicators: SOLVENCY Debt Ratio,Financial Indicators: SOLVENCY Equity Ratio,Financial Indicators: SOLVENCY Interest Coverage Ratio,Financial Indicators: SOLVENCY total assets less total liabilities,Financial Indicators: EFFICIENCY asset turnover ratio,Financial Indicators: EFFICIENCY Accounts Receivable Turnover Ratio,: General Ownership Type
LINDSBORG COMMUNITY HOSPITAL (171358),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,3972568.0,185.0,,1068.0,76.47,2.0,2012-10-01 00:00:00,4591231.0,,1091518.0,41477.0,,23.0,0.756695,3655534.0,7311502.0,6329164.0,1827818.0,119626.0,,1382043.0,296172.0,89447.0,57461.0,3373402.0,294407.0,8395.0,23.0,,58951.0,-1162169.0,970117.0,KS,,2534894.0,9662419.0,,263897.0,,308180.0,888.0,2013-09-30,,2012,2013,618663.0,199689.540415,1266289.0,-0.18362124918867642,-1407851.0,-0.22243869806502092,0.7514354944948749,0.2666346910329691,0.6989404168255073,0.2875782370437914,6.421214780906568,0.865251171200055,0.13474882879994493,,618663.0,1.3785331210736294,5.798497138847,non-profit
LINTON HOSPITAL (351328),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,1439316.0,142.0,,677.0,45.13,1.0,2013-04-01 00:00:00,3760088.0,,1123278.0,76228.0,42571.0,14.0,0.739127,2757254.0,5554595.0,5896714.0,1073039.0,166883.0,,1104527.0,,35610.0,92890.0,421396.0,75219.0,5110.0,14.0,,219156.0,249081.0,601560.0,ND,,1906701.0,7515076.0,,179916.0,,88201.0,467.0,2014-03-31,,2013,2013,2320772.0,132980.77333199998,601560.0,0.042240644535244544,-187168.0,-0.03174106799142709,4.524724961793657,4.684237629213376,3.908266808417735,1.4275408404446175,0.6201884545315094,0.3827878496460721,0.6172121503539278,0.7514035376195063,2320772.0,1.5682382965505062,5.249558880348409,non-profit
LISBON AREA HEALTH SERVICES (351311),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,1989338.0,255.0,,5912.0,76.49,2.0,2013-07-01 00:00:00,10034391.0,,1655707.0,989972.0,47559.0,25.0,0.601495,3368028.0,10939663.0,11494201.0,1176973.0,223698.0,,1103960.0,,36632.0,11801.0,1253658.0,116299.0,9125.0,25.0,,279213.0,819518.0,2440714.0,ND,,4726981.0,18187467.0,,2909521.0,,96356.0,1536.0,2014-06-30,,2013,2013,8045053.0,1750062.333895,2440714.0,0.07129838776962401,323834.0,0.028173685147841073,3.7705506605469754,4.014043702508978,3.5827011832573157,1.9468738683117723,0.2472746916645546,0.19825199157577175,0.8017480084242282,12.679976450303833,8045053.0,1.1454806774023456,6.942170927585617,non-profit
LITTLE COMPANY OF MARY (140179),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,,335281753.0,12368.0,52452510.0,53902.0,1379.48,1.0,2013-07-01 00:00:00,931780083.0,79224761.0,27476872.0,17873078.0,4224521.0,236.0,0.177382,85854173.0,156931466.0,192259034.0,13622318.0,,,13727724.0,,8805856.0,5755400.0,66693263.0,10220817.0,100010.0,274.0,,12379812.0,90916855.0,9294781.0,IL,82730.0,42863461.0,884706624.0,46971748.0,123479252.0,5.7,10412785.0,26840.0,2014-06-30,26.0,2013,2013,596498330.0,21902996.678264003,9294781.0,0.472887297457242,2315566.0,0.01204399060904467,0.642695514837833,1.982929820062935,,0.13936611558501794,0.5620833054134452,0.35982927636799467,0.6401707236320053,3.478590353793957,596498330.0,0.2063352045270107,6.9971223070806605,non-profit
LITTLE FALLS HOSPITAL (331311),Critical Access Hospitals,Voluntary Nonprofit-Other,,11534264.0,813.0,,6398.0,237.7,2.0,2013-01-01 00:00:00,34633842.0,,3074852.0,1951684.0,,25.0,0.429514,11269034.0,24095945.0,24872454.0,2358123.0,480659.0,,2383029.0,1406653.0,201783.0,746146.0,4812961.0,1985754.0,9125.0,25.0,,1744942.0,427965.0,748500.0,NY,,7614506.0,56100471.0,,11574321.0,,907316.0,3804.0,2013-12-31,,2013,2013,23099578.0,4971332.909994,2155153.0,0.017206384219265215,-2815002.0,-0.11317749346325055,1.5820834617193034,0.8833059316291988,1.3271873592991923,0.15551757016107132,0.49932790979991065,0.3330344926791547,0.6669655073208454,,23099578.0,0.7181546303756886,8.088992250683935,non-profit
LITTLE RIVER MEMORIAL (041320),General Short Term (Critical Access Hospitals),Governmental-City-County,,2345313.0,222.0,,868.0,88.72,2.0,2013-07-01 00:00:00,4407714.0,,1497848.0,614995.0,31348.0,25.0,0.533733,5990376.0,8614361.0,9855317.0,1173298.0,146007.0,,1647090.0,,6782.0,76704.0,2189405.0,1426352.0,9125.0,25.0,,204522.0,545775.0,847719.0,AR,,3445636.0,16139821.0,,1646374.0,,768073.0,688.0,2014-06-30,,2013,2013,2062401.0,878724.134142,847719.0,0.055378736168506804,-2572483.0,-0.2610248863633712,1.5737773504673644,1.3206062834423051,1.4720551930775714,0.38719149723326657,1.1371760389953263,0.532092826349441,0.467907173650559,-75.5378652545617,2062401.0,2.2359247900385553,6.579650939214126,govt
LITTLETON ADVENTIST HOSPITAL (060113),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,142898589.0,8899.0,24806123.0,40964.0,1006.22,1.0,2013-07-01 00:00:00,284915536.0,62229772.0,163105602.0,-874166.0,5072998.0,146.0,0.159468,77541683.0,163592176.0,272524613.0,8291816.0,4878748.0,,8113174.0,744161.0,2708321.0,828858.0,27408208.0,10497191.0,67160.0,184.0,,13857270.0,21609143.0,107992.0,CO,-32999.0,121303271.0,1025860078.0,21980376.0,84572779.0,,4362656.0,11830.0,2014-06-30,38.0,2013,2013,142016947.0,13486651.921572,852153.0,0.07929244541299468,16477300.0,0.06046169488551847,4.425800876876007,6.760376599593815,4.21755647067477,0.003940133554152829,1.0062080055840097,0.5015471988863395,0.4984528011136606,5.979614027050671,142016947.0,0.9565101883387643,1.6708476573355218,non-profit
LITTLETON REGIONAL HEALTHCARE (301302),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,50428378.0,1156.0,,5661.0,362.58,1.0,2012-10-01 00:00:00,96228972.0,,8619960.0,4480987.0,722882.0,21.0,0.494941,31634246.0,51469718.0,75276581.0,6749982.0,1580589.0,,7036271.0,,1751157.0,2417730.0,15872274.0,3260022.0,9125.0,25.0,,4776027.0,6108143.0,8200250.0,NH,,21419004.0,103991558.0,,11478443.0,,3321285.0,2468.0,2013-09-30,4.0,2012,2013,45800594.0,5681152.056863001,8200250.0,0.08114267304462194,-2468887.0,-0.03279754429867106,1.34946032307658,1.447371498249085,1.097554452500001,0.5166398967154927,1.1010420083198047,0.5240456896910424,0.4759543103089577,3.1915859019867696,45800594.0,0.7822652516749322,8.732822542099964,non-profit
LITZENBERG MEMORIAL COUNTY HOSPITAL (281328),General Short Term (Critical Access Hospitals),Governmental-County,,2487544.0,198.0,,1774.0,75.72,2.0,2013-07-01 00:00:00,6699916.0,,2816112.0,1389048.0,68018.0,20.0,0.743315,4146649.0,10868732.0,11153267.0,1705166.0,225144.0,,1580517.0,,119340.0,142330.0,1185255.0,262299.0,7300.0,20.0,,546214.0,432541.0,1787549.0,NE,,3762849.0,14621982.0,,1687572.0,,314311.0,1546.0,2014-06-30,,2013,2013,4212372.0,1254397.58118,1787549.0,0.03878155162967048,305750.0,0.027413492387477142,3.174716833086551,4.497247427768708,2.864678908758031,1.5081556289574818,0.5905328399296168,0.371279878732808,0.628720121267192,12.52556676173954,4212372.0,1.664687587127958,3.9605196810354135,govt
LIVE OAK SHANDS (101301),General Short Term (Critical Access Hospitals),Proprietary-Corporation,,8018708.0,1300.0,,4693.0,119.12,2.0,2013-07-01 00:00:00,11151371.0,,5615322.0,1584705.0,,25.0,0.182218,7186841.0,16757569.0,18051674.0,-497251.0,268836.0,,644968.0,,,151298.0,1008478.0,5825962.0,5475.0,25.0,,492768.0,919282.0,1378806.0,FL,,3394525.0,91964369.0,,21223665.0,,1004358.0,2923.0,2014-06-30,,2013,2013,3132663.0,3867333.7889699996,1378806.0,0.05092502778412684,874168.0,0.04842586898035052,3.3659881524435833,7.846884116460647,2.9493861046051575,1.3672147533213417,2.559709742158668,0.7190782191714364,0.2809217808285636,,3132663.0,1.6187851700028633,3.2147175175350586,for-profit
LIVINGSTON HEALTHCARE (271317),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,39091066.0,834.0,,3417.0,223.08,2.0,2013-07-01 00:00:00,57045975.0,,35568414.0,1424233.0,55114.0,21.0,0.643564,15004076.0,24826296.0,28566948.0,3340970.0,1295128.0,,3549124.0,34724292.0,342569.0,538921.0,2175867.0,2361833.0,9125.0,25.0,,694462.0,3411537.0,336212.0,MT,,45047597.0,38576256.0,,2191367.0,,1774957.0,1976.0,2014-06-30,4.0,2013,2013,17954909.0,1410284.9119880002,35060504.0,0.11942252284003177,94789.0,0.0033181353499855846,20.703286092394436,18.18869122055714,19.860381172194806,0.15451863555998596,2.1771798453559414,0.6852554628087257,0.3147445371912742,14.32033603077258,17954909.0,0.5007706152800439,0.8031549565296895,non-profit
LIVINGSTON HOSPITAL (181320),Alcohol and Drug (Critical Access Hospitals),Voluntary Nonprofit-Other,,3388711.0,775.0,,3596.0,135.01,2.0,2013-01-01 00:00:00,4723237.0,,5363684.0,1006243.0,114664.0,25.0,0.371031,5426485.0,11946182.0,12113008.0,1540253.0,424734.0,,1547030.0,,356553.0,67067.0,2209977.0,1884740.0,9125.0,25.0,,291405.0,-141751.0,639071.0,KY,,2809762.0,32197276.0,,3883923.0,,974651.0,2392.0,2013-12-31,,2013,2013,1334526.0,1441055.834613,639071.0,-0.011702378137618666,-1300535.0,-0.1073668076500899,1.2713987521137098,2.65206560973259,1.0488620469805794,0.28917540770786304,2.539261880248118,0.7174552113307039,0.28254478866929605,-8.800756994348706,1334526.0,2.5645564683711615,2.2583373666308457,non-profit
LIVINGSTON REGIONAL HOSPITAL (440187),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,-30430699.0,2147.0,8612791.0,10528.0,235.7,2.0,2013-03-01 00:00:00,14385496.0,11172223.0,-46299.0,3205672.0,,84.0,0.181998,14031657.0,24318741.0,30566948.0,1656057.0,901207.0,,1758437.0,,135.0,286913.0,2160751.0,4729955.0,32850.0,90.0,,1358383.0,1011140.0,15783.0,TN,-6769.0,5222500.0,133621010.0,7627463.0,23815015.0,,765007.0,7076.0,2014-02-28,6.0,2013,2013,14385496.0,4334285.09997,15783.0,0.03307952105653466,-1098963.0,-0.03595265709877218,2.416983724640183,0.47526207323287134,1.8671193487819744,0.007304404811105028,0.0,0.0,1.0,,14385496.0,2.124844913237611,inf,for-profit
LLANO MEMORIAL HOSPITAL (450219),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,1618846.0,1085.0,2231776.0,2455.0,248.42,2.0,2013-09-01 00:00:00,8268563.0,14633898.0,5353015.0,5396164.0,,23.0,0.576481,23812068.0,45852326.0,35882419.0,4852693.0,512283.0,,4736200.0,,688871.0,,1589334.0,,8395.0,23.0,,3933668.0,-2163999.0,1932007.0,TX,-5803.0,-2422014.0,79538321.0,2617654.0,6174673.0,,638102.0,1001.0,2014-08-31,,2013,2013,6649717.0,3559581.665713,1932007.0,-0.06030805782631322,-9075935.0,-0.2529354277926469,0.0,3.222118824614587,,1.215607921305402,0.24344584889853207,0.19578323343487858,0.8042167665651214,,6649717.0,4.339619713848706,6.703216598496361,non-profit
LLANO SPECIALTY HOSPITAL (452050),General Long Term,Proprietary-Other,,3313429.0,57.0,,1037.0,17.0,1.0,2013-06-01 00:00:00,4046779.0,1203644.0,250487.0,,,30.0,1.223624,1648873.0,4558886.0,2816657.0,,13347.0,,,,,-22099.0,2126622.0,,10950.0,30.0,,202707.0,-2010405.0,548.0,TX,,654802.0,3725726.0,,,,-137891.0,771.0,2014-05-31,,2013,2013,733350.0,,548.0,-0.7137557040136587,-2070732.0,-0.7351736473415116,0.30790709397344707,-0.8273078149290283,0.301630943345832,0.0002576856629904139,4.51820958614577,0.8187818015265969,0.18121819847340317,,733350.0,0.6960244184325362,11.244723279052407,for-profit
LLU  BEHAVIORAL MEDICINE CENTER (054093),Psychiatric,Voluntary Nonprofit-Church,,36647086.0,4258.0,,26441.0,256.19,1.0,2013-01-01 00:00:00,34285487.0,,10287326.0,,,89.0,,16463672.0,31028051.0,30241301.0,505926.0,88593.0,,490829.0,,,1406702.0,10107250.0,,32485.0,89.0,,930402.0,-997193.0,991886.0,CA,,8376182.0,69714341.0,,,9.33,,2739.0,2013-12-31,,2013,2013,-2361599.0,,991886.0,-0.03297454034798304,-3491990.0,-0.11547089194343854,0.8287300699992579,1.0172914492072522,0.6807872566721908,0.09813609043013678,-15.51791222811324,1.068880427453167,-0.068880427453167,,-2361599.0,0.8820437930486448,2.939665856802827,non-profit
LLUMC MURRIETA (050770),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,,207499721.0,8523.0,33802007.0,30349.0,780.9,1.0,2013-01-01 00:00:00,94986018.0,58811805.0,179619647.0,10954269.0,5873586.0,94.0,0.259975,56874172.0,188004930.0,160113479.0,7966725.0,3714467.0,,7842450.0,,2103185.0,2243015.0,54830794.0,14778066.0,38690.0,106.0,,7527384.0,-31639959.0,5409445.0,CA,-42067.0,43637942.0,723165621.0,30813192.0,54583049.0,,5904745.0,9935.0,2013-12-31,12.0,2013,2013,-112513703.0,14190228.163775,5409445.0,-0.19760959038308074,-35759596.0,-0.22333907315823173,0.7958655860427628,2.7974997954616523,0.6872134662138943,0.09865706121271926,-1.8442173305770586,2.184529106168026,-1.1845291061680256,-4.806639759765159,-112513703.0,1.6856531347592654,0.8914029265406584,non-profit
LOCKHAVEN HOSPITAL (390071),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,40930178.0,1168.0,2701578.0,4011.0,160.62,2.0,2013-07-01 00:00:00,23193365.0,9425204.0,5664083.0,2350293.0,,37.0,0.167884,12309713.0,31596411.0,33449501.0,1443530.0,1196191.0,,1502394.0,,28880.0,409856.0,40930178.0,2384115.0,17155.0,47.0,,1832449.0,-5866298.0,71580.0,PA,2231.0,6310825.0,188204208.0,2698153.0,38804377.0,,401952.0,1549.0,2014-06-30,10.0,2013,2013,-17736813.0,6514634.028268,71580.0,-0.17537774330325587,-7165095.0,-0.21420633449808416,0.1541851344990486,-0.0031916548225126213,0.11494643390018973,0.0017488318765679445,-2.3076399350886767,1.764736509773377,-0.764736509773377,,-17736813.0,1.4422012933440231,5.9055456991008075,for-profit
LODI COMMUNITY HOSPITAL (361303),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,3132331.0,170.0,,2339.0,107.61,1.0,2013-01-01 00:00:00,11413182.0,,1935140.0,814003.0,,25.0,0.345588,6117298.0,11810228.0,15066986.0,667580.0,47159.0,,679787.0,,372199.0,110798.0,2815902.0,2206377.0,9125.0,25.0,,496099.0,1840709.0,1216077.0,OH,,3611182.0,34174347.0,,5211491.0,,1120679.0,1277.0,2013-12-31,,2013,2013,8280851.0,1801028.751708,1216077.0,0.12216836200684066,1759484.0,0.11677743644282937,1.2824246014243394,1.7893673146295574,1.2263299646081434,0.4318605548062397,0.3782619684860892,0.27444852802662745,0.7255514719733726,,8280851.0,1.3201389410946045,7.785992744710977,non-profit
LODI MEMORIAL HOSPITAL (050336),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,189957588.0,6471.0,31509769.0,32436.0,993.33,1.0,2013-01-01 00:00:00,268252667.0,73154519.0,208526767.0,22341591.0,7447030.0,172.0,0.117542,81760962.0,137983165.0,165650640.0,8361035.0,3325440.0,,8238315.0,22733982.0,2864224.0,4770820.0,51064830.0,39743318.0,66430.0,182.0,,11495171.0,-11780187.0,7349767.0,CA,-50955.0,104140960.0,1173900463.0,28163288.0,274269393.0,,7503616.0,15647.0,2013-12-31,10.0,2013,2013,78295079.0,32238172.992006,30083749.0,-0.0711146482742234,-11309410.0,-0.06827266106548094,2.039387186836811,4.115807572452508,1.8808385340752138,0.1439301178521499,2.4261753155648518,0.7081293547773003,0.2918706452226997,0.02494430665647916,78295079.0,0.6175172155883916,0.7943854996802401,non-profit
LOGAN COUNTY HOSPITAL (171326),General Short Term (Critical Access Hospitals),Governmental-County,,1754147.0,173.0,,1708.0,86.4,2.0,2013-01-01 00:00:00,7889402.0,,2669000.0,1965133.0,28789.0,25.0,0.744569,6698132.0,10881503.0,10584968.0,1372719.0,241738.0,,1430614.0,,,47859.0,1296039.0,428630.0,9125.0,25.0,,432281.0,-1183453.0,166917.0,KS,,2817946.0,14614499.0,,1800809.0,,284422.0,1564.0,2013-12-31,,2013,2013,6135255.0,1340826.556321,166917.0,-0.11180506166858512,-1972080.0,-0.18630949096870203,2.1742756197923057,1.275011014329044,1.9508278686058058,0.1287901058532961,0.2859126474775702,0.2223422003340684,0.7776577996659316,-53.48567161068463,6135255.0,1.3416692418512834,3.9658928437617087,govt
LOGAN MEMORIAL HOSPITAL (180066),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,-14671332.0,1181.0,4087063.0,5842.0,178.45,2.0,2013-03-01 00:00:00,18019403.0,8362145.0,3830661.0,2138019.0,,69.0,0.199054,9059586.0,18055248.0,20724494.0,1619150.0,845709.0,,1653620.0,,,187810.0,1778799.0,5400957.0,27375.0,75.0,,1414738.0,-1009116.0,-215639.0,KY,,4476649.0,90705324.0,4127401.0,12796747.0,,1060204.0,3854.0,2014-02-28,6.0,2013,2013,18019403.0,2547243.677338,0.0,-0.04869194876362241,-1607579.0,-0.07756903497861034,2.516669393225429,1.5862078852079409,1.9356487157908229,0.0,0.0,0.0,1.0,,18019403.0,1.150121011223291,5.410161327248744,for-profit
LOGAN REGIONAL HOSPITAL (460015),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,7608513.0,6081.0,8489795.0,19048.0,757.24,1.0,2013-01-01 00:00:00,98355291.0,43898459.0,28557240.0,10468336.0,,83.0,0.453537,41679768.0,111198292.0,142491015.0,6392212.0,2569817.0,,6320729.0,,3965137.0,120916.0,7210129.0,7502265.0,44165.0,121.0,,3389417.0,23630286.0,3521.0,UT,25142.0,23624739.0,245180247.0,7400375.0,26955493.0,,7347875.0,2900.0,2013-12-31,15.0,2013,2013,90746778.0,12225313.428741,3521.0,0.16583702488188465,17194130.0,0.12066816984916558,3.276604205001048,7.238573262697519,2.9034162911648322,0.000488340777259325,0.08384334042140867,0.07735743469052417,0.9226425653094759,,90746778.0,1.4487376688255642,4.989663391840388,non-profit
LOGAN REGIONAL MEDICAL CENTER (510048),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,67894034.0,5163.0,19643494.0,24893.0,606.84,2.0,2012-10-01 00:00:00,122016735.0,24220812.0,15116013.0,9294841.0,,120.0,0.21192,31658622.0,58299772.0,86478933.0,5367090.0,1665264.0,,5642369.0,,2552749.0,201429.0,7770487.0,16570391.0,48180.0,132.0,,3682198.0,1844588.0,44393.0,WV,29656.0,19909090.0,275102792.0,18051419.0,65257623.0,,5876232.0,13333.0,2013-09-30,12.0,2012,2013,54122701.0,13829395.46616,44393.0,0.021329911644492654,1493774.0,0.017273270473862113,2.5621418580328363,2.1884077535938222,2.3219132854864823,0.0057130267382211695,1.2544465214328457,0.5564321484261975,0.4435678515738026,,54122701.0,0.7087464928478868,5.721014727891541,for-profit
LOMA LINDA UNIVERSITY MEDICAL CENTER (050327),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,,672955046.0,30855.0,134783064.0,185978.0,6602.0,1.0,2013-01-01 00:00:00,1349207745.0,398917787.0,149033606.0,205069519.0,,482.0,0.172544,449930564.0,873992700.0,1054087364.0,44898212.0,,,43657732.0,62600966.0,27338564.0,28132869.0,239365653.0,54056000.0,288317.0,793.0,,19065041.0,72431786.0,302361816.0,CA,-123312.0,642426256.0,5065332077.0,118748547.0,1807478215.0,417.09,36376627.0,30563.0,2013-12-31,45.0,2013,2013,676252699.0,311869521.12896,364962782.0,0.0687151639169066,-125494091.0,-0.1190547342525586,2.6838698365801044,2.3620582440037876,,1.2631796258588528,0.9951236379464713,0.49877792985838515,0.5012220701416148,,676252699.0,0.7812639439006481,7.0728166102348755,non-profit
LOMPOC VALLEY MEDICAL CENTER (050110),General Short Term (Acute Care Hospitals),Governmental-Hospital District,,111715857.0,2345.0,8517402.0,9563.0,359.6,1.0,2013-07-01 00:00:00,147058554.0,23347688.0,26312390.0,15507259.0,3652476.0,54.0,0.516678,29460705.0,63310087.0,63911435.0,4145793.0,810341.0,,4060604.0,,1287477.0,928640.0,17191693.0,3093591.0,21900.0,60.0,,3407652.0,3994187.0,8829684.0,CA,-24575.0,31633665.0,122533042.0,8255749.0,33650778.0,,2780655.0,3921.0,2014-06-30,6.0,2013,2013,35342697.0,17386616.675483998,8829684.0,0.0624956551202457,-4538303.0,-0.071009248970861,1.8400552522663125,2.2764634640695363,1.7389028526742538,0.5136017726700913,3.1609318609725796,0.7596692199217463,0.24033078007825373,-0.30955740708494733,35342697.0,0.43459855453223073,2.428948301541593,govt
LONE PEAK HOSPITAL (460060),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,85633154.0,866.0,1091163.0,2808.0,126.84,1.0,2013-07-31 00:00:00,66255132.0,7746682.0,10443793.0,801202.0,,30.0,0.367332,7421559.0,30157797.0,29085267.0,644565.0,1904143.0,,632911.0,,192913.0,270178.0,84627580.0,2685408.0,10050.0,30.0,,4769103.0,-3988744.0,11898.0,UT,,9955235.0,82099665.0,595338.0,4379000.0,0.01,1179349.0,280.0,2014-06-30,,2013,2013,-19378022.0,1608546.828,11898.0,-0.13713967281098022,-4017700.0,-0.1381352283958748,0.11763582274242038,0.07641654174679224,0.09194300486909823,0.0001405924640643157,-4.419086426880927,1.2924757888943608,-0.29247578889436066,,-19378022.0,0.4389888922113988,2.784933309191402,for-profit
LONESOME PINE HOSPITAL (490114),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,3192342.0,2732.0,8784634.0,8329.0,376.22,2.0,2013-07-01 00:00:00,60838296.0,14088456.0,9088101.0,6982946.0,,110.0,0.220773,15978850.0,47211781.0,53063700.0,6772401.0,1360236.0,,6887169.0,,1295957.0,264363.0,3192342.0,5802212.0,43800.0,116.0,,5466312.0,765366.0,206130.0,VA,-16909.0,14528082.0,213847653.0,8154827.0,43645289.0,16.45,2477604.0,3592.0,2014-06-30,6.0,2013,2013,57645954.0,9635701.388397,206130.0,0.014423532471350472,-1491939.0,-0.028116000203528967,4.5509165371379385,3.151165194706582,4.0420114762140145,0.06457014943887592,0.05537842256891091,0.05247257418255107,0.947527425817449,,57645954.0,0.8722088468750012,5.838810550190848,non-profit
LONESTAR BEHAVIORAL HEALTH (454118),Psychiatric,Proprietary-Partnership,,2565006.0,560.0,,3787.0,92.0,1.0,2013-01-01 00:00:00,1853923.0,,495742.0,,,24.0,,2908006.0,7691158.0,9709215.0,5516592.0,,,5430288.0,,,,515564.0,,8760.0,24.0,,,1832876.0,756449.0,TX,,1804822.0,14868349.0,,,,,1820.0,2013-12-31,,2013,2013,-711083.0,,756449.0,0.18877695055676488,1832876.0,0.18877695055676488,3.5006749889441466,5.983868152159577,,1.467226183364238,-3.6071822839246614,1.3835558434735422,-0.3835558434735423,,-711083.0,5.237118801589926,19.585217714052874,for-profit
LONG BEACH MEDICAL CENTER (330225),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,77586430.0,,,,225.6,1.0,2013-01-01 00:00:00,42712817.0,7810973.0,1136501.0,9186229.0,,,1.68764,20265921.0,35726740.0,23055859.0,233185.0,7813.0,,313751.0,,3275362.0,4068313.0,45181214.0,5590561.0,,,,2670227.0,-3173327.0,1177529.0,NY,,7117347.0,21169650.0,632079.0,29342709.0,,12710216.0,,2014-01-31,,2013,2013,-34873613.0,49519929.41676,1177529.0,-0.13763646802316062,-46827714.0,-2.031054839466185,0.15752890128184693,-0.01901890020042401,0.06731162646492854,0.026062358572303965,-2.224788983005575,1.8164671742442087,-0.8164671742442087,,-34873613.0,0.5397878346445751,20.286703663261186,non-profit
LONG BEACH MEMORIAL MEDICAL CENTER (050485),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,94516716.0,20626.0,92450036.0,89659.0,2431.98,1.0,2013-07-01 00:00:00,986494851.0,183137992.0,416765576.0,68830310.0,,317.0,0.18758,200902942.0,379088729.0,542987069.0,17019642.0,8040076.0,,16143346.0,,9206520.0,1076543.0,66797498.0,40131566.0,153300.0,378.0,,3368706.0,63837359.0,190812.0,CA,-44935.0,881775826.0,2020945055.0,86696053.0,436187011.0,67.41,16565275.0,28326.0,2014-06-30,61.0,2013,2013,891978135.0,81819959.52338,190812.0,0.11756699679343562,-19096347.0,-0.03516906403529842,13.200731350746102,7.197780776160209,13.064249906486019,0.0028565740591062257,0.10596304134742048,0.09581065314653123,0.9041893468534687,,891978135.0,0.5504205809585112,1.30285968964001,non-profit
